name_lwr,kg,wcbio,value
conus_ak,Temperate,wc2.1_2.5m_bio_1,15.408413052558899
conus_ak,Temperate,wc2.1_2.5m_bio_10,24.371840366647262
conus_ak,Temperate,wc2.1_2.5m_bio_11,6.115331720087431
conus_ak,Temperate,wc2.1_2.5m_bio_12,1227.5578512396694
conus_ak,Temperate,wc2.1_2.5m_bio_13,152.78925619834712
conus_ak,Temperate,wc2.1_2.5m_bio_14,60.02066115702479
conus_ak,Temperate,wc2.1_2.5m_bio_15,31.22352521183077
conus_ak,Temperate,wc2.1_2.5m_bio_16,414.7902892561983
conus_ak,Temperate,wc2.1_2.5m_bio_17,207.78305785123968
conus_ak,Temperate,wc2.1_2.5m_bio_18,287.81301652892563
conus_ak,Temperate,wc2.1_2.5m_bio_19,321.53822314049586
conus_ak,Temperate,wc2.1_2.5m_bio_2,12.62876254763485
conus_ak,Temperate,wc2.1_2.5m_bio_3,39.49514911982639
conus_ak,Temperate,wc2.1_2.5m_bio_4,741.2159920211666
conus_ak,Temperate,wc2.1_2.5m_bio_5,31.674296099292345
conus_ak,Temperate,wc2.1_2.5m_bio_6,-0.7115972838287573
conus_ak,Temperate,wc2.1_2.5m_bio_7,32.38589335670156
conus_ak,Temperate,wc2.1_2.5m_bio_8,16.580195135259203
conus_ak,Temperate,wc2.1_2.5m_bio_9,14.387251158545086
costa_rica,Equatorial,wc2.1_2.5m_bio_1,23.922963006155832
costa_rica,Equatorial,wc2.1_2.5m_bio_10,24.934773308890207
costa_rica,Equatorial,wc2.1_2.5m_bio_11,23.108705724988663
costa_rica,Equatorial,wc2.1_2.5m_bio_12,2841
costa_rica,Equatorial,wc2.1_2.5m_bio_13,433.5
costa_rica,Equatorial,wc2.1_2.5m_bio_14,59.857142857142854
costa_rica,Equatorial,wc2.1_2.5m_bio_15,59.61102431161063
costa_rica,Equatorial,wc2.1_2.5m_bio_16,1133.5
costa_rica,Equatorial,wc2.1_2.5m_bio_17,221.5
costa_rica,Equatorial,wc2.1_2.5m_bio_18,484.35714285714283
costa_rica,Equatorial,wc2.1_2.5m_bio_19,722.3571428571429
costa_rica,Equatorial,wc2.1_2.5m_bio_2,9.488516330718994
costa_rica,Equatorial,wc2.1_2.5m_bio_3,77.17401504516602
costa_rica,Equatorial,wc2.1_2.5m_bio_4,73.26282719203404
costa_rica,Equatorial,wc2.1_2.5m_bio_5,30.476681300571986
costa_rica,Equatorial,wc2.1_2.5m_bio_6,18.1793931552342
costa_rica,Equatorial,wc2.1_2.5m_bio_7,12.297288145337786
costa_rica,Equatorial,wc2.1_2.5m_bio_8,23.685963494437082
costa_rica,Equatorial,wc2.1_2.5m_bio_9,24.267039435250418
costa_rica,Temperate,wc2.1_2.5m_bio_1,19.892916679382324
costa_rica,Temperate,wc2.1_2.5m_bio_10,20.67000102996826
costa_rica,Temperate,wc2.1_2.5m_bio_11,19.14900016784668
costa_rica,Temperate,wc2.1_2.5m_bio_12,3344
costa_rica,Temperate,wc2.1_2.5m_bio_13,472
costa_rica,Temperate,wc2.1_2.5m_bio_14,98
costa_rica,Temperate,wc2.1_2.5m_bio_15,44.71596431732178
costa_rica,Temperate,wc2.1_2.5m_bio_16,1214.5
costa_rica,Temperate,wc2.1_2.5m_bio_17,353
costa_rica,Temperate,wc2.1_2.5m_bio_18,621.5
costa_rica,Temperate,wc2.1_2.5m_bio_19,718
costa_rica,Temperate,wc2.1_2.5m_bio_2,10.08650016784668
costa_rica,Temperate,wc2.1_2.5m_bio_3,80.381866455078125
costa_rica,Temperate,wc2.1_2.5m_bio_4,61.659555435180664
costa_rica,Temperate,wc2.1_2.5m_bio_5,26.350000381469727
costa_rica,Temperate,wc2.1_2.5m_bio_6,13.796000003814697
costa_rica,Temperate,wc2.1_2.5m_bio_7,12.55400037765503
costa_rica,Temperate,wc2.1_2.5m_bio_8,19.77999973297119
costa_rica,Temperate,wc2.1_2.5m_bio_9,20.048666954040527
croatia,Boreal,wc2.1_2.5m_bio_1,7.478333473205566
croatia,Boreal,wc2.1_2.5m_bio_10,15.817000389099121
croatia,Boreal,wc2.1_2.5m_bio_11,-0.6663333177566528
croatia,Boreal,wc2.1_2.5m_bio_12,1458.5
croatia,Boreal,wc2.1_2.5m_bio_13,176
croatia,Boreal,wc2.1_2.5m_bio_14,86.5
croatia,Boreal,wc2.1_2.5m_bio_15,21.130253791809082
croatia,Boreal,wc2.1_2.5m_bio_16,470
croatia,Boreal,wc2.1_2.5m_bio_17,302
croatia,Boreal,wc2.1_2.5m_bio_18,309.5
croatia,Boreal,wc2.1_2.5m_bio_19,338.5
croatia,Boreal,wc2.1_2.5m_bio_2,9.299999713897705
croatia,Boreal,wc2.1_2.5m_bio_3,34.227046966552734
croatia,Boreal,wc2.1_2.5m_bio_4,670.9568786621094
croatia,Boreal,wc2.1_2.5m_bio_5,22.369999885559082
croatia,Boreal,wc2.1_2.5m_bio_6,-4.7799999713897705
croatia,Boreal,wc2.1_2.5m_bio_7,27.149999618530273
croatia,Boreal,wc2.1_2.5m_bio_8,3.8626668453216553
croatia,Boreal,wc2.1_2.5m_bio_9,8.178667068481445
croatia,Temperate,wc2.1_2.5m_bio_1,11.294474308307354
croatia,Temperate,wc2.1_2.5m_bio_10,20.248128230755146
croatia,Temperate,wc2.1_2.5m_bio_11,2.182581216096878
croatia,Temperate,wc2.1_2.5m_bio_12,911.6538461538462
croatia,Temperate,wc2.1_2.5m_bio_13,106.96153846153847
croatia,Temperate,wc2.1_2.5m_bio_14,48.84615384615385
croatia,Temperate,wc2.1_2.5m_bio_15,22.625068187713623
croatia,Temperate,wc2.1_2.5m_bio_16,289.5
croatia,Temperate,wc2.1_2.5m_bio_17,165.73076923076923
croatia,Temperate,wc2.1_2.5m_bio_18,233.26923076923077
croatia,Temperate,wc2.1_2.5m_bio_19,196.46153846153845
croatia,Temperate,wc2.1_2.5m_bio_2,9.565162401932936
croatia,Temperate,wc2.1_2.5m_bio_3,32.97569318918082
croatia,Temperate,wc2.1_2.5m_bio_4,732.2277456430288
croatia,Temperate,wc2.1_2.5m_bio_5,26.919435867896446
croatia,Temperate,wc2.1_2.5m_bio_6,-2.060974364097302
croatia,Temperate,wc2.1_2.5m_bio_7,28.980410429147575
croatia,Temperate,wc2.1_2.5m_bio_8,15.846324920654297
croatia,Temperate,wc2.1_2.5m_bio_9,7.773632526397705
cuba,Equatorial,wc2.1_2.5m_bio_1,25.190089690379608
cuba,Equatorial,wc2.1_2.5m_bio_10,27.33521353892791
cuba,Equatorial,wc2.1_2.5m_bio_11,22.64105967986278
cuba,Equatorial,wc2.1_2.5m_bio_12,1330.5128205128206
cuba,Equatorial,wc2.1_2.5m_bio_13,207.3846153846154
cuba,Equatorial,wc2.1_2.5m_bio_14,28.974358974358974
cuba,Equatorial,wc2.1_2.5m_bio_15,62.03947712824895
cuba,Equatorial,wc2.1_2.5m_bio_16,541.1794871794872
cuba,Equatorial,wc2.1_2.5m_bio_17,105.87179487179488
cuba,Equatorial,wc2.1_2.5m_bio_18,497.28205128205127
cuba,Equatorial,wc2.1_2.5m_bio_19,111.07692307692308
cuba,Equatorial,wc2.1_2.5m_bio_2,9.209871817857792
cuba,Equatorial,wc2.1_2.5m_bio_3,62.63286316700471
cuba,Equatorial,wc2.1_2.5m_bio_4,191.6127432798728
cuba,Equatorial,wc2.1_2.5m_bio_5,31.995076595208584
cuba,Equatorial,wc2.1_2.5m_bio_6,17.297538366073216
cuba,Equatorial,wc2.1_2.5m_bio_7,14.697538253588554
cuba,Equatorial,wc2.1_2.5m_bio_8,26.842170862051155
cuba,Equatorial,wc2.1_2.5m_bio_9,22.674700712546326
cyprus,Temperate,wc2.1_2.5m_bio_1,18.580049514770508
cyprus,Temperate,wc2.1_2.5m_bio_10,25.99259090423584
cyprus,Temperate,wc2.1_2.5m_bio_11,11.479303359985352
cyprus,Temperate,wc2.1_2.5m_bio_12,457
cyprus,Temperate,wc2.1_2.5m_bio_13,105
cyprus,Temperate,wc2.1_2.5m_bio_14,1
cyprus,Temperate,wc2.1_2.5m_bio_15,95.91363525390625
cyprus,Temperate,wc2.1_2.5m_bio_16,272.5
cyprus,Temperate,wc2.1_2.5m_bio_17,6.5
cyprus,Temperate,wc2.1_2.5m_bio_18,7
cyprus,Temperate,wc2.1_2.5m_bio_19,246.5
cyprus,Temperate,wc2.1_2.5m_bio_2,10.692992210388184
cyprus,Temperate,wc2.1_2.5m_bio_3,40.694047927856445
cyprus,Temperate,wc2.1_2.5m_bio_4,604.811767578125
cyprus,Temperate,wc2.1_2.5m_bio_5,32.62972640991211
cyprus,Temperate,wc2.1_2.5m_bio_6,6.3546364307403564
cyprus,Temperate,wc2.1_2.5m_bio_7,26.275090217590332
cyprus,Temperate,wc2.1_2.5m_bio_8,11.514530658721924
cyprus,Temperate,wc2.1_2.5m_bio_9,25.722424507141113
czech_republic,Boreal,wc2.1_2.5m_bio_1,7.71988734683475
czech_republic,Boreal,wc2.1_2.5m_bio_10,16.531837798453665
czech_republic,Boreal,wc2.1_2.5m_bio_11,-1.1462702563888318
czech_republic,Boreal,wc2.1_2.5m_bio_12,646
czech_republic,Boreal,wc2.1_2.5m_bio_13,89.72972972972973
czech_republic,Boreal,wc2.1_2.5m_bio_14,32.08108108108108
czech_republic,Boreal,wc2.1_2.5m_bio_15,37.79417862763276
czech_republic,Boreal,wc2.1_2.5m_bio_16,247.05405405405406
czech_republic,Boreal,wc2.1_2.5m_bio_17,105.1891891891892
czech_republic,Boreal,wc2.1_2.5m_bio_18,246.9189189189189
czech_republic,Boreal,wc2.1_2.5m_bio_19,112.45945945945945
czech_republic,Boreal,wc2.1_2.5m_bio_2,8.44444144738687
czech_republic,Boreal,wc2.1_2.5m_bio_3,30.873798988960885
czech_republic,Boreal,wc2.1_2.5m_bio_4,719.6755140149916
czech_republic,Boreal,wc2.1_2.5m_bio_5,22.707675624538112
czech_republic,Boreal,wc2.1_2.5m_bio_6,-4.635675642941449
czech_republic,Boreal,wc2.1_2.5m_bio_7,27.343351312585778
czech_republic,Boreal,wc2.1_2.5m_bio_8,16.3249549350223
czech_republic,Boreal,wc2.1_2.5m_bio_9,0.7903063148260117
czech_republic,Temperate,wc2.1_2.5m_bio_1,9.393166542053223
czech_republic,Temperate,wc2.1_2.5m_bio_10,18.1560001373291
czech_republic,Temperate,wc2.1_2.5m_bio_11,0.6299999952316284
czech_republic,Temperate,wc2.1_2.5m_bio_12,509
czech_republic,Temperate,wc2.1_2.5m_bio_13,77
czech_republic,Temperate,wc2.1_2.5m_bio_14,21
czech_republic,Temperate,wc2.1_2.5m_bio_15,47.836727142333984
czech_republic,Temperate,wc2.1_2.5m_bio_16,213
czech_republic,Temperate,wc2.1_2.5m_bio_17,69
czech_republic,Temperate,wc2.1_2.5m_bio_18,213
czech_republic,Temperate,wc2.1_2.5m_bio_19,69
czech_republic,Temperate,wc2.1_2.5m_bio_2,8.057000160217285
czech_republic,Temperate,wc2.1_2.5m_bio_3,29.947219848632812
czech_republic,Temperate,wc2.1_2.5m_bio_4,714.3382568359375
czech_republic,Temperate,wc2.1_2.5m_bio_5,24.22800064086914
czech_republic,Temperate,wc2.1_2.5m_bio_6,-2.675999879837036
czech_republic,Temperate,wc2.1_2.5m_bio_7,26.904001235961914
czech_republic,Temperate,wc2.1_2.5m_bio_8,18.1560001373291
czech_republic,Temperate,wc2.1_2.5m_bio_9,0.6299999952316284
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_1,23.892285047515706
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_10,24.623580359384377
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_11,23.067557932552944
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_12,1579.446091644205
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_13,219.10377358490567
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_14,34.05929919137466
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_15,52.513228118258986
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_16,598.9070080862533
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_17,138.6064690026954
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_18,396.18194070080864
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_19,281.6253369272237
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_2,10.631563794580753
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_3,78.8156992662949
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_4,65.81524419527491
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_5,30.673530971907542
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_6,16.916528350902052
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_7,13.757002622290763
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_8,23.778756533671583
democratic_republic_of_the_congo,Equatorial,wc2.1_2.5m_bio_9,23.411513919778912
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_1,18.432434828385063
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_10,19.99681165943975
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_11,16.15084055195684
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_12,1332.695652173913
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_13,240.82608695652175
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_14,11.217391304347826
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_15,87.11779511493185
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_16,680.2173913043479
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_17,49.391304347826086
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_18,319.7391304347826
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_19,90.65217391304348
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_2,12.60344936536706
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_3,67.69730509882388
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_4,162.30321494392726
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_5,27.5085216190504
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_6,7.993217343869417
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_7,19.515304316645082
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_8,19.126376691071883
democratic_republic_of_the_congo,Temperate,wc2.1_2.5m_bio_9,16.27652184859566
denmark,Temperate,wc2.1_2.5m_bio_1,8.129431388996265
denmark,Temperate,wc2.1_2.5m_bio_10,15.70032352871365
denmark,Temperate,wc2.1_2.5m_bio_11,1.0939111174256713
denmark,Temperate,wc2.1_2.5m_bio_12,690.5555555555555
denmark,Temperate,wc2.1_2.5m_bio_13,77.29629629629629
denmark,Temperate,wc2.1_2.5m_bio_14,36.666666666666664
denmark,Temperate,wc2.1_2.5m_bio_15,23.593903294316046
denmark,Temperate,wc2.1_2.5m_bio_16,222.55555555555554
denmark,Temperate,wc2.1_2.5m_bio_17,121.07407407407408
denmark,Temperate,wc2.1_2.5m_bio_18,184.25925925925927
denmark,Temperate,wc2.1_2.5m_bio_19,155.1851851851852
denmark,Temperate,wc2.1_2.5m_bio_2,6.152317011797869
denmark,Temperate,wc2.1_2.5m_bio_3,27.641823521366828
denmark,Temperate,wc2.1_2.5m_bio_4,604.8290495695891
denmark,Temperate,wc2.1_2.5m_bio_5,20.3036951135706
denmark,Temperate,wc2.1_2.5m_bio_6,-1.8606596059269376
denmark,Temperate,wc2.1_2.5m_bio_7,22.164354889481157
denmark,Temperate,wc2.1_2.5m_bio_8,11.069563936304164
denmark,Temperate,wc2.1_2.5m_bio_9,3.5403951627236827
djibouti,Arid,wc2.1_2.5m_bio_1,28.60237911769322
djibouti,Arid,wc2.1_2.5m_bio_10,33.20285742623465
djibouti,Arid,wc2.1_2.5m_bio_11,24.203982489449636
djibouti,Arid,wc2.1_2.5m_bio_12,150.42857142857142
djibouti,Arid,wc2.1_2.5m_bio_13,26.857142857142858
djibouti,Arid,wc2.1_2.5m_bio_14,2.7142857142857144
djibouti,Arid,wc2.1_2.5m_bio_15,52.076010022844585
djibouti,Arid,wc2.1_2.5m_bio_16,62
djibouti,Arid,wc2.1_2.5m_bio_17,20.285714285714285
djibouti,Arid,wc2.1_2.5m_bio_18,45.142857142857146
djibouti,Arid,wc2.1_2.5m_bio_19,31.714285714285715
djibouti,Arid,wc2.1_2.5m_bio_2,8.804316248212542
djibouti,Arid,wc2.1_2.5m_bio_3,46.5586427961077
djibouti,Arid,wc2.1_2.5m_bio_4,371.2182878766741
djibouti,Arid,wc2.1_2.5m_bio_5,38.66903904506138
djibouti,Arid,wc2.1_2.5m_bio_6,19.801142828805105
djibouti,Arid,wc2.1_2.5m_bio_7,18.867896216256277
djibouti,Arid,wc2.1_2.5m_bio_8,30.88610294886998
djibouti,Arid,wc2.1_2.5m_bio_9,30.79081426348005
dominican_republic,Arid,wc2.1_2.5m_bio_1,26.397666931152344
dominican_republic,Arid,wc2.1_2.5m_bio_10,27.660667419433594
dominican_republic,Arid,wc2.1_2.5m_bio_11,24.906665802001953
dominican_republic,Arid,wc2.1_2.5m_bio_12,807
dominican_republic,Arid,wc2.1_2.5m_bio_13,128
dominican_republic,Arid,wc2.1_2.5m_bio_14,18
dominican_republic,Arid,wc2.1_2.5m_bio_15,62.10708999633789
dominican_republic,Arid,wc2.1_2.5m_bio_16,337
dominican_republic,Arid,wc2.1_2.5m_bio_17,65
dominican_republic,Arid,wc2.1_2.5m_bio_18,257
dominican_republic,Arid,wc2.1_2.5m_bio_19,65
dominican_republic,Arid,wc2.1_2.5m_bio_2,10.585332870483398
dominican_republic,Arid,wc2.1_2.5m_bio_3,76.285186767578125
dominican_republic,Arid,wc2.1_2.5m_bio_4,109.24349975585938
dominican_republic,Arid,wc2.1_2.5m_bio_5,33.060001373291016
dominican_republic,Arid,wc2.1_2.5m_bio_6,19.18400001525879
dominican_republic,Arid,wc2.1_2.5m_bio_7,13.876001358032227
dominican_republic,Arid,wc2.1_2.5m_bio_8,27.41266632080078
dominican_republic,Arid,wc2.1_2.5m_bio_9,24.906665802001953
dominican_republic,Equatorial,wc2.1_2.5m_bio_1,25.299056126521183
dominican_republic,Equatorial,wc2.1_2.5m_bio_10,26.690732662494366
dominican_republic,Equatorial,wc2.1_2.5m_bio_11,23.587434475238506
dominican_republic,Equatorial,wc2.1_2.5m_bio_12,1510.4615384615386
dominican_republic,Equatorial,wc2.1_2.5m_bio_13,202
dominican_republic,Equatorial,wc2.1_2.5m_bio_14,59.46153846153846
dominican_republic,Equatorial,wc2.1_2.5m_bio_15,40.21326153094952
dominican_republic,Equatorial,wc2.1_2.5m_bio_16,524.2307692307693
dominican_republic,Equatorial,wc2.1_2.5m_bio_17,203.46153846153845
dominican_republic,Equatorial,wc2.1_2.5m_bio_18,426.38461538461536
dominican_republic,Equatorial,wc2.1_2.5m_bio_19,251.53846153846155
dominican_republic,Equatorial,wc2.1_2.5m_bio_2,10.403591889601488
dominican_republic,Equatorial,wc2.1_2.5m_bio_3,74.9248798076923
dominican_republic,Equatorial,wc2.1_2.5m_bio_4,128.52953573373648
dominican_republic,Equatorial,wc2.1_2.5m_bio_5,32.009319452139046
dominican_republic,Equatorial,wc2.1_2.5m_bio_6,18.11342767568735
dominican_republic,Equatorial,wc2.1_2.5m_bio_7,13.895891776451698
dominican_republic,Equatorial,wc2.1_2.5m_bio_8,25.850076235257664
dominican_republic,Equatorial,wc2.1_2.5m_bio_9,24.299131393432617
dominican_republic,Temperate,wc2.1_2.5m_bio_1,17.634166717529297
dominican_republic,Temperate,wc2.1_2.5m_bio_10,19.00333309173584
dominican_republic,Temperate,wc2.1_2.5m_bio_11,15.898333549499512
dominican_republic,Temperate,wc2.1_2.5m_bio_12,1306.5
dominican_republic,Temperate,wc2.1_2.5m_bio_13,204
dominican_republic,Temperate,wc2.1_2.5m_bio_14,31
dominican_republic,Temperate,wc2.1_2.5m_bio_15,53.59981155395508
dominican_republic,Temperate,wc2.1_2.5m_bio_16,494
dominican_republic,Temperate,wc2.1_2.5m_bio_17,115
dominican_republic,Temperate,wc2.1_2.5m_bio_18,421.5
dominican_republic,Temperate,wc2.1_2.5m_bio_19,115
dominican_republic,Temperate,wc2.1_2.5m_bio_2,10.576000213623047
dominican_republic,Temperate,wc2.1_2.5m_bio_3,72.59975814819336
dominican_republic,Temperate,wc2.1_2.5m_bio_4,126.92935943603516
dominican_republic,Temperate,wc2.1_2.5m_bio_5,24.366000175476074
dominican_republic,Temperate,wc2.1_2.5m_bio_6,9.808000087738037
dominican_republic,Temperate,wc2.1_2.5m_bio_7,14.558000087738037
dominican_republic,Temperate,wc2.1_2.5m_bio_8,18.848000526428223
dominican_republic,Temperate,wc2.1_2.5m_bio_9,15.898333549499512
east_timor,Equatorial,wc2.1_2.5m_bio_1,24.89966697692871
east_timor,Equatorial,wc2.1_2.5m_bio_10,26.076399993896484
east_timor,Equatorial,wc2.1_2.5m_bio_11,23.446400451660157
east_timor,Equatorial,wc2.1_2.5m_bio_12,1551
east_timor,Equatorial,wc2.1_2.5m_bio_13,261.4
east_timor,Equatorial,wc2.1_2.5m_bio_14,11
east_timor,Equatorial,wc2.1_2.5m_bio_15,71.57643051147461
east_timor,Equatorial,wc2.1_2.5m_bio_16,723.4
east_timor,Equatorial,wc2.1_2.5m_bio_17,55.4
east_timor,Equatorial,wc2.1_2.5m_bio_18,540.2
east_timor,Equatorial,wc2.1_2.5m_bio_19,172.6
east_timor,Equatorial,wc2.1_2.5m_bio_2,8.404266738891602
east_timor,Equatorial,wc2.1_2.5m_bio_3,69.40812377929687
east_timor,Equatorial,wc2.1_2.5m_bio_4,106.50213623046875
east_timor,Equatorial,wc2.1_2.5m_bio_5,30.70880012512207
east_timor,Equatorial,wc2.1_2.5m_bio_6,18.589599609375
east_timor,Equatorial,wc2.1_2.5m_bio_7,12.119200515747071
east_timor,Equatorial,wc2.1_2.5m_bio_8,25.676932907104494
east_timor,Equatorial,wc2.1_2.5m_bio_9,24.17439994812012
ecuador,Arid,wc2.1_2.5m_bio_1,24.15404224395752
ecuador,Arid,wc2.1_2.5m_bio_10,25.84950065612793
ecuador,Arid,wc2.1_2.5m_bio_11,22.587166786193848
ecuador,Arid,wc2.1_2.5m_bio_12,429.75
ecuador,Arid,wc2.1_2.5m_bio_13,152
ecuador,Arid,wc2.1_2.5m_bio_14,2.5
ecuador,Arid,wc2.1_2.5m_bio_15,131.39350700378418
ecuador,Arid,wc2.1_2.5m_bio_16,322
ecuador,Arid,wc2.1_2.5m_bio_17,11.5
ecuador,Arid,wc2.1_2.5m_bio_18,307
ecuador,Arid,wc2.1_2.5m_bio_19,15
ecuador,Arid,wc2.1_2.5m_bio_2,9.899250030517578
ecuador,Arid,wc2.1_2.5m_bio_3,73.18162155151367
ecuador,Arid,wc2.1_2.5m_bio_4,136.64749336242676
ecuador,Arid,wc2.1_2.5m_bio_5,30.678999423980713
ecuador,Arid,wc2.1_2.5m_bio_6,17.173999786376953
ecuador,Arid,wc2.1_2.5m_bio_7,13.50499963760376
ecuador,Arid,wc2.1_2.5m_bio_8,25.760833263397217
ecuador,Arid,wc2.1_2.5m_bio_9,22.863166332244873
ecuador,Equatorial,wc2.1_2.5m_bio_1,24.11032770447812
ecuador,Equatorial,wc2.1_2.5m_bio_10,24.814463243646138
ecuador,Equatorial,wc2.1_2.5m_bio_11,23.346666594683114
ecuador,Equatorial,wc2.1_2.5m_bio_12,2356.35593220339
ecuador,Equatorial,wc2.1_2.5m_bio_13,325.59322033898303
ecuador,Equatorial,wc2.1_2.5m_bio_14,110.94915254237289
ecuador,Equatorial,wc2.1_2.5m_bio_15,54.76587502431061
ecuador,Equatorial,wc2.1_2.5m_bio_16,903.7457627118644
ecuador,Equatorial,wc2.1_2.5m_bio_17,356.49152542372883
ecuador,Equatorial,wc2.1_2.5m_bio_18,714.5932203389831
ecuador,Equatorial,wc2.1_2.5m_bio_19,494.3728813559322
ecuador,Equatorial,wc2.1_2.5m_bio_2,9.337028212466482
ecuador,Equatorial,wc2.1_2.5m_bio_3,83.63627107264632
ecuador,Equatorial,wc2.1_2.5m_bio_4,61.20242286940753
ecuador,Equatorial,wc2.1_2.5m_bio_5,29.778440669431525
ecuador,Equatorial,wc2.1_2.5m_bio_6,18.581559294361178
ecuador,Equatorial,wc2.1_2.5m_bio_7,11.196881375070346
ecuador,Equatorial,wc2.1_2.5m_bio_8,24.378497204538117
ecuador,Equatorial,wc2.1_2.5m_bio_9,23.893920866109557
ecuador,Polar,wc2.1_2.5m_bio_1,7.880785805838449
ecuador,Polar,wc2.1_2.5m_bio_10,8.217142990657262
ecuador,Polar,wc2.1_2.5m_bio_11,7.255714348384312
ecuador,Polar,wc2.1_2.5m_bio_12,884.7142857142857
ecuador,Polar,wc2.1_2.5m_bio_13,108.28571428571429
ecuador,Polar,wc2.1_2.5m_bio_14,40.57142857142857
ecuador,Polar,wc2.1_2.5m_bio_15,29.781397683279856
ecuador,Polar,wc2.1_2.5m_bio_16,302.7142857142857
ecuador,Polar,wc2.1_2.5m_bio_17,147.57142857142858
ecuador,Polar,wc2.1_2.5m_bio_18,236.42857142857142
ecuador,Polar,wc2.1_2.5m_bio_19,163
ecuador,Polar,wc2.1_2.5m_bio_2,10.500714302062988
ecuador,Polar,wc2.1_2.5m_bio_3,86.63062286376953
ecuador,Polar,wc2.1_2.5m_bio_4,42.9049437386649
ecuador,Polar,wc2.1_2.5m_bio_5,13.904571533203125
ecuador,Polar,wc2.1_2.5m_bio_6,1.7834286051137107
ecuador,Polar,wc2.1_2.5m_bio_7,12.121142932346888
ecuador,Polar,wc2.1_2.5m_bio_8,8.04590470450265
ecuador,Polar,wc2.1_2.5m_bio_9,7.429047652653286
ecuador,Temperate,wc2.1_2.5m_bio_1,15.749844296773274
ecuador,Temperate,wc2.1_2.5m_bio_10,16.034444427490236
ecuador,Temperate,wc2.1_2.5m_bio_11,15.299688975016275
ecuador,Temperate,wc2.1_2.5m_bio_12,1246
ecuador,Temperate,wc2.1_2.5m_bio_13,170.06666666666666
ecuador,Temperate,wc2.1_2.5m_bio_14,51.93333333333333
ecuador,Temperate,wc2.1_2.5m_bio_15,38.99502792358398
ecuador,Temperate,wc2.1_2.5m_bio_16,458.73333333333335
ecuador,Temperate,wc2.1_2.5m_bio_17,179.2
ecuador,Temperate,wc2.1_2.5m_bio_18,288.6
ecuador,Temperate,wc2.1_2.5m_bio_19,338.6666666666667
ecuador,Temperate,wc2.1_2.5m_bio_2,10.177733421325684
ecuador,Temperate,wc2.1_2.5m_bio_3,86.87890014648437
ecuador,Temperate,wc2.1_2.5m_bio_4,31.577889188130698
ecuador,Temperate,wc2.1_2.5m_bio_5,21.793866793314617
ecuador,Temperate,wc2.1_2.5m_bio_6,10.06693344116211
ecuador,Temperate,wc2.1_2.5m_bio_7,11.726933352152507
ecuador,Temperate,wc2.1_2.5m_bio_8,15.705333201090495
ecuador,Temperate,wc2.1_2.5m_bio_9,15.711333147684734
egypt,Arid,wc2.1_2.5m_bio_1,22.266063553193657
egypt,Arid,wc2.1_2.5m_bio_10,29.34076433550587
egypt,Arid,wc2.1_2.5m_bio_11,13.957819496070483
egypt,Arid,wc2.1_2.5m_bio_12,19.284530386740332
egypt,Arid,wc2.1_2.5m_bio_13,4.8812154696132595
egypt,Arid,wc2.1_2.5m_bio_14,0.0027624309392265192
egypt,Arid,wc2.1_2.5m_bio_15,46.60385190320937
