ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,168.26434990201716,78.96036429246227,1.9373063538491382,58.119190615474146,30,1.9390833487781818,3.7333333333333334,0.7255633521447371,0.6847042404024172,3.4339872044851463,0.7183253594855215,20.541127212072517,1.2970000048337231,0.45820680328749513,00s
2004,76.28838161434386,48.01685963579032,0.551664916535402,14.894952746455852,27,0.8824856568855194,1.7777777777777777,0.6545764482003702,0.3973532700571067,3.332204510175204,0.5593935829392229,10.72853829154188,0.8942035850859815,0.46333586751755024,00s
2005,212.03156830430268,97.93309855298922,3.6312756792459084,188.82633532078725,52,2.786434701444662,4.25,0.8628484764656688,0.8221539307996772,3.970291913552122,0.8385219873236023,42.752004401583214,1.3062640367994294,0.542509052114842,00s
2006,138.7268605507542,82.19423291181971,0.6685964136923829,6.685964136923829,10,0.5581125505708419,4.1,0.27966958578055373,0.4506386948204406,2.3978952727983707,0.4033924826781537,4.5063869482044066,1.3628506053265936,0.24101633363918576,00s
2007,208.0393840995208,124.916073178918,0.5183353423846742,7.775030135770112,15,0.7584606456475544,1.8666666666666667,0.6225101525597853,0.3783694091130143,2.772588722239781,0.5110990300629191,5.675541136695214,0.8800378726203809,0.4422462988068247,00s
2008,20.101842141606177,25.524519282318046,1.3161721721869495,59.227747748412725,45,1.3165731962183964,2.8444444444444446,0.5369488642820059,0.4908987320243633,3.828641396489095,0.47960698169414734,22.09044294109635,1.1357994058389393,0.3517690152084116,00s
2009,91.59901150439572,56.15587153186172,0.5887500120549045,19.428750397811847,33,0.8261106517773534,2.303030303030303,0.5237635490610267,0.39433569001642055,3.5263605246161616,0.5161224706511112,13.013077770541878,1.0105873581499485,0.3968956918629961,00s
2010,130.5015999326279,72.31007740967436,0.5667262064199183,4.533809651359347,8,0.67080835405149275,1.625,0.4668826144198389,0.37667472866395074,2.1972245773362196,0.44363004958429303,3.013397829311606,0.8811568551569795,0.36747828659440734,00s
2011,136.06233853309288,86.32397417423569,1.308351744169762,111.20989825442977,85,1.3106806051867284,3.458823529411765,0.6393272927441592,0.6043727223354375,4.454347296253507,0.6718604204133785,51.37168139851219,1.2128464216388095,0.45989773026809305,00s
2012,84.28320280462431,72.83594867545845,2.323300205401664,88.28540780526322,38,1.7681095984683557,5.105263157894737,0.7739116972183117,0.9097039509668644,3.6635616461296463,0.7925287561667739,34.568750136740846,1.560046745534433,0.4913697513331864,10s
2013,306.9687541092217,45.431933543910375,3.074365461460573,21.52055823022401,7,3.1585490499338857,3.857142857142857,0.9720971347854774,0.8765416645629942,2.0794415416798357,0.9711347682902861,6.135791651940959,1.297501000066614,0.5736813573968035,10s
2014,69.76793294098701,35.42381235696496,1.1137062725319424,6.682237635191655,6,0.9301875842847366,5,0.4591310512174661,0.6422930857880342,1.9459101490553132,0.6109014055485845,3.8537585147282054,1.541593514188244,0.3683338137504409,10s
2015,222.02423960382706,129.07987370461234,0.9250985471814206,15.72667530208415,17,0.9091426163144937,2.764705882352941,0.3655702254321831,0.45039878723470506,2.8903717578961645,0.4533251196188964,7.656779382989986,1.084842064962668,0.2948344620605103,10s
2016,286.6440907322781,59.94849021275068,3.65669868818429,40.223685570027186,11,3.5321108969693142,5.545454545454546,1.0104797275490567,1.1330984327909723,2.4849066497880004,1.1622034670189587,12.464082760700697,1.6566932639455025,0.6268456365287584,10s
2017,167.2914254302202,112.76164570129333,0.8221716538462627,35.3533811153893,43,0.843658506676854,3.116279069767442,0.45446585026127184,0.4646347469551697,3.784189633918261,0.481338279019521,19.979294119072296,1.1595323809404625,0.33843505597658957,10s
2018,94,-0,0.21651592416301368,0.21651592416301368,1,0.4293173465929553,1,0.4293173465929553,0.1959909733020977,0.6931471805599453,0.35719695028477844,0.1959909733020977,0.6931471805599453,0.35719695028477844,10s
2019,102.7805952050316,106.3359033491474,1.8184429105337854,16.36598619480407,9,1.9080770959686904,4.888888888888889,0.7008513948654228,0.8707774914237064,2.302585092994046,0.8464189768723219,7.836997422813358,1.5784967755410617,0.47810232764535837,10s
2020,271,-0,0.21651592416298387,0.21651592416298387,1,0.4293173465929553,1,0.4293173465929553,0.19599097330207324,0.6931471805599453,0.35719695028477844,0.19599097330207324,0.6931471805599453,0.35719695028477844,10s
