ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,189.6408702130257,30.866822882729505,1.0675116624243886,58.71314143334137,55,0.5620154355398684,3.381818181818182,0.29514680558954515,0.5955965443264962,4.02535169073515,0.40156765076110923,32.75780993795729,1.299450617608018,0.25093283209637135,00s
2004,209.4331426885494,52.183661981734986,0.5756703178068796,3.4540219068412776,6,0.35776445549412916,3.5,0.17888222774706458,0.42709897687112325,1.9459101490553132,0.29534797669324203,2.5625938612267394,1.378974488797418,0.1634517108035043,00s
2005,199.48754608239912,32.421918791663416,1.2599230833432518,74.33546191725185,59,0.6949119762648679,3.3559322033898304,0.35449333291632945,0.6204062810843727,4.0943445622221,0.4543709739520645,36.60397058397799,1.2453521743777032,0.28137553037015206,00s
2006,181.5730933188959,25.49960164860816,1.7125535940962608,49.664054228791564,29,0.9400569485742292,3.8275862068965516,0.4068997905639633,0.7638103038641123,3.4011973816621555,0.55297547563816285,22.150498812059254,1.3493062815278778,0.324377232396513,00s
2007,208.38022606281106,33.148452270327255,1.2310374923288,25.851787338904803,21,0.7564162773304446,3.8095238095238093,0.25106347447582444,0.5253235472254607,3.091042453358316,0.3635569480237621,11.031794491734674,1.3044898055243426,0.21106428138527486,00s
2008,214.61320452169335,34.734411530611574,1.4772539584496214,53.18114250418637,36,0.8049700248617907,3,0.39446134001964805,0.6250062739162041,3.6109179126442243,0.4467486857173857,22.50022586098335,1.1674729303612914,0.29443183658063515,00s
2009,220.11224162951947,26.290396636202377,0.7864742954693962,13.370063022979735,17,0.4545713081572465,2.823529411764706,0.29357730318488834,0.514961006411694,2.8903717578961645,0.3526956575434223,8.754337108998797,1.2323484239741422,0.2451398645419992,00s
2010,227.2586579649116,45.136180199093396,0.7547262878226488,12.075620605162381,16,0.5366466832411938,1.5,0.4232800714064916,0.442518163092326,2.833213344056216,0.37812686624933717,7.080290609477216,0.8444201886005971,0.3252872577338137,00s
2011,158.08145222582584,26.273618773813787,0.2973024970969558,4.756839953551292,16,0.254907174539567,1.4375,0.2334413072099193,0.251764634516891,2.833213344056216,0.22354988752055857,4.028234152270256,0.8190786193438369,0.2063735465495707,00s
2012,201.41231445553314,20.93257489124605,2.3558171641368286,40.04889179032608,17,1.1869361935216993,3.6470588235294117,0.48032269623719825,0.8541334677243322,2.8903717578961645,0.604033191918987,14.520268951313646,1.3661240485901627,0.3638083287859765,10s
2013,238.73050478517328,30.84013097928432,0.8177018567682172,19.62484456243721,24,0.44720556936766154,2.9583333333333335,0.2664706328332166,0.5077061055830278,3.2188758248682006,0.33958251443482507,12.184946533992665,1.2174446088564719,0.2272775194081566,10s
2014,162.75652687335145,25.96236808747462,0.45584922821121743,4.102643053900957,9,0.2623606006956947,2.4444444444444446,0.1998937910062436,0.35122058424764835,2.302585092994046,0.23062618561653428,3.160985258228835,1.091315951499513,0.18196022758626387,10s
2015,207.29808370509377,12.007736350860862,1.906094391071571,20.967038301787284,11,0.7415481441151042,3.5454545454545454,0.3853324524975729,0.73177543114567,2.4849066497880004,0.4783384855289148,8.04952974260237,1.3281213914797876,0.3051519311223135,10s
2016,201.82737728821627,38.083711474150135,1.6512802478725042,44.58456669255761,27,0.9699391904507503,3.074074074074074,0.5291506660784596,0.7844552596942913,3.332204510175204,0.58344881552924,21.180292011745863,1.2428436301220138,0.3860709909787674,10s
2017,202.24536778971796,16.001420550561704,0.5838427864977892,9.925327370462417,17,0.36618244268222633,2.2941176470588234,0.2522389732433398,0.3802426476827019,2.8903717578961645,0.28938304381276264,6.464125010605931,0.9794727364690972,0.2198829088810825,10s
2018,195.24935649233305,61.45455824014929,0.30281181868382295,9.084354560514688,30,0.22896925151624267,1.7666666666666666,0.20702636491260273,0.25976383095616673,3.4339872044851463,0.20531203268288553,7.792914928685002,0.9238197738593018,0.1864732178006275,10s
2019,203.21217265593867,21.198392961087297,1.8107623021860855,110.45650043335121,61,0.8727106717627283,3.918032786885246,0.38669674777249274,0.7558192898386876,4.127134385045092,0.5068838965412776,46.10497668015994,1.3719164991829138,0.3050101466884297,10s
2020,205.51279754888435,27.675676031424253,1.723148111618824,86.1574055809412,50,1.0947592338120353,3.32,0.5442261787768765,0.8128142881575016,3.9318256327243257,0.6142243444295867,40.64071440787508,1.3140388771496914,0.3924386146129706,10s
