ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,317.0868832810017,39.518325199608796,0.9295121585069791,81.79706994861417,88,0.5415252894524774,2.7045454545454546,0.26461845203352147,0.4327861574580147,4.48863636973214,0.34511565286029455,38.08518185630529,1.0654776496360119,0.22558145470429744,00s
2004,287.31633114389905,86.66887773644434,0.6943168931304875,111.78501979400848,161,0.4213176444825273,2.7453416149068324,0.26117924090527433,0.43502802397754103,5.087596335232384,0.3232866336629251,70.03951186038411,1.0897388241708206,0.22699869597902791,00s
2005,283.41364909045893,84.86827907091096,1.318648179105414,150.32589241801722,114,0.6854013778940159,3.008771929824561,0.3172750650355368,0.5118043538446645,4.74493212836325,0.382721729918284,58.34569633829175,1.1593765937581733,0.2507141673038024,00s
2006,293.50132302940955,67.15326839696408,0.755766783078934,88.42471362023528,117,0.4201438990161825,2.5384615384615383,0.2753635986100723,0.4085171801903442,4.770684624465665,0.3160761599131603,47.796510082270274,1.0183090393190646,0.2358604613111926,00s
2007,303.527165121433,60.598658924100285,0.7501679065967956,106.52384273674497,142,0.4580392817523429,2.683098591549296,0.27726491508231266,0.4461326724838757,4.962844630259907,0.3365794155042997,63.35083949271036,1.06391756017668,0.2382386073053904,00s
2008,269.48855335046113,133.56391972134514,0.41258679804754256,4.5384547785229685,11,0.35125964721241776,1.6363636363636365,0.27320194783188045,0.31181092702453234,2.4849066497880004,0.285377989238881,3.4299201972698556,0.8298814893577884,0.2367711500312506,00s
2009,308.05361186526574,25.465818726579872,0.7888811498636307,198.0091686157713,251,0.47464367999818735,2.5179282868525896,0.30951756540875935,0.43474850124303993,5.529429087511423,0.3362964900486203,109.12187381200303,1.0582231552438661,0.2555125471302804,00s
2010,259.7169684351046,141.01262735760326,0.6637206692959386,54.42509488226697,82,0.49737985276013086,2.207317073170732,0.3200153191753105,0.4095580562708478,4.418840607796598,0.3530196595272763,33.58376061420952,0.968940578407194,0.2692710741822559,00s
2011,311.52517311003334,26.136168000317824,0.7329816391319995,454.4486162618397,620,0.4597850292543906,2.2838709677419353,0.2923408381938839,0.40832686805066876,6.431331081933479,0.3263052518099869,253.1626581914146,1.00114175923247,0.24597213652566174,00s
2012,308.3058614013764,39.43634548063327,0.5991631226990084,100.65940461343341,168,0.39865182183631537,2.2916666666666665,0.2797782481603956,0.37621136245324194,5.1298987149230735,0.3084431454954805,63.20350889214465,1.0065712607151336,0.2387504504493269,10s
2013,326.8979548446281,44.74104918896683,2.1736363614092253,143.45999985300887,66,1.206641936257472,2.772727272727273,0.36987062646286994,0.520756918475875,4.204692619390966,0.42470859586753107,34.36995661940775,1.078332099984501,0.2817418997314662,10s
2014,281.0469757039001,64.2533957597805,1.058061904925621,48.67084762657857,46,0.5879781051164383,3.282608695652174,0.24081166212634483,0.47357823570967705,3.8501476017100584,0.3481638870434125,21.784598842645146,1.1894693994184449,0.20910886977478121,10s
2015,207.75470218143144,59.12325541570706,0.6630765326624463,39.12151542708433,59,0.3965728032087466,2.5254237288135593,0.2600255917937378,0.4015408592885025,4.0943445622221,0.3067996803204743,23.69091069802165,1.0677456084033379,0.225192948910271,10s
2016,315.2472824667865,44.82922925218755,0.8018771669681907,326.36400695605363,407,0.45621560786597803,2.6314496314496316,0.2882250659122332,0.4352096168007742,6.0112671744041615,0.3299085193026721,177.1303140379151,1.0598733523019672,0.24126183599196047,10s
2017,287.1935843692699,99.13691198243667,0.7777677332374854,47.44383172748661,61,0.4821022662560233,2.4262295081967213,0.2898380838758586,0.4295812509475544,4.127134385045092,0.34292889448727204,26.204456307800818,1.0510388426669734,0.24683178079054577,10s
2018,301.41261159188946,52.13600415245153,0.797488620876484,123.61073623585503,155,0.4334720305922417,2.9806451612903224,0.28218226109446337,0.46027176480464954,5.049856007249537,0.3318751848387418,71.34212354472068,1.1085495435196961,0.24067395254656135,10s
2019,279.26092145530987,52.00937257018931,0.7059178872829679,100.24033999418144,142,0.504901386486081,2.73943661971831,0.2974580987006131,0.44080092914340235,4.962844630259907,0.3528867555882326,62.593731938363135,1.1134044551062001,0.24876154283613502,10s
2020,318.3746202401631,32.22000268743233,2.041892918654204,234.8176856452335,115,0.8530349017086106,2.991304347826087,0.34550867255362583,0.5380385985294188,4.7535901911063645,0.39708582326228903,61.874438830883165,1.1175733079733916,0.26542890918482515,10s
