ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,111.45290127753822,115.4934358404489,0.7113363102043594,1509.4556502536507,2122,0.40777055233652254,2.776625824693685,0.2584595219493834,0.4307063666977965,7.660585461703256,0.31268970233357213,913.9589101327241,1.0980440581312143,0.22385957018363067,00s
2004,80.25301807732684,67.3494341410983,0.6585122969810171,971.9641503439813,1476,0.3837969097760191,2.660569105691057,0.25292029773296126,0.4083898440884046,7.29776828253138,0.2995166253302186,602.7834098744852,1.076199677743123,0.22006507355538008,00s
2005,73.98154549608368,60.7142674262078,0.7446903059091242,1544.4876944555235,2074,0.4260053516337037,2.782063645130183,0.2659445772760258,0.43923027495492967,7.637716432664798,0.31974667896505155,910.9635902565241,1.0997602840379488,0.2288190625830688,00s
2006,110.78170146137501,84.11571324341068,0.801669977899193,921.1188046061728,1149,0.451736006989454,2.8520452567449954,0.27489494571760137,0.454829568163555,7.047517221357296,0.3329383890894026,522.5991738199248,1.1085646105998386,0.234658339529267,00s
2007,70.90322669480717,66.02154717706738,0.7211927481273409,1273.626393192884,1766,0.4131510931680221,2.757078142695357,0.2637080179980446,0.43399953682176523,7.4770384723196965,0.31484901240898405,766.4431820272374,1.0941913033320254,0.22760518217693643,00s
2008,147.38536462717553,123.70914039517668,0.7881276327110346,394.8519439882283,501,0.46787878490968754,2.9620758483033933,0.27643095056054867,0.47223009864113696,6.218600119691729,0.34535503993764927,236.5872794192096,1.1516670000348468,0.2359038042922332,00s
2009,131.92398390108536,144.0249120175781,0.7849392860139695,772.3802574377459,984,0.42888104847649877,2.957317073170732,0.26605110582049174,0.4457722330562485,6.892641641172089,0.31866199810632173,438.63987732734853,1.1222757140316517,0.22803984181258352,00s
2010,62.938328390227205,40.986380500504104,0.6932187255218644,1458.5321984980028,2104,0.4086064574868785,2.658269961977186,0.2650237620602131,0.4231328382690968,7.652070746116482,0.31066535377285076,890.2714917181796,1.0841726280619206,0.22709437843427904,00s
2011,75.73555114042654,52.916108823527544,0.7872574923541488,691.9993357792968,879,0.453249712899047,2.799772468714448,0.2806134852870009,0.45630950398455916,6.779921907472252,0.3362220855330615,401.0960540024275,1.0985068041290096,0.2380110316274017,00s
2012,131.80328508345778,131.80692317692845,0.7425729099822184,626.7315360249922,844,0.4338953751703681,2.822274881516588,0.26974747215658945,0.4483508270549954,6.739336627357174,0.3256051891725074,378.40809803441607,1.1174670646667222,0.23220160871737744,10s
2013,62.33949180199118,69.01566649666057,0.6607110256025004,642.8718279112328,973,0.3979899759782584,2.7040082219938335,0.2588634025332242,0.4176211372515382,6.881411303642535,0.3098125343190308,406.3453665457467,1.0873895274919922,0.22383436800014803,10s
2014,62.319776471725994,63.11881886631469,0.7628161897313651,1116.0000855769872,1463,0.42212782165001084,2.9514695830485302,0.25662799866993,0.43879896929334977,7.288927694521257,0.31442577779149256,641.9628920761708,1.1299787509794783,0.2215336768425588,10s
2015,74.57067670727217,64.63782177672464,0.7450600825105702,1148.8826472312994,1542,0.4315446739423348,2.71011673151751,0.26768621191001535,0.43538188440472914,7.341483852363161,0.31925634003373116,671.3588657520922,1.0897785074008177,0.23003069361619138,10s
2016,88.82346665809743,66.28988897816122,0.7655884574622015,1176.7094591194038,1537,0.42177566256041776,2.8249837345478204,0.25910483570128096,0.4400334656325216,7.338238150065589,0.3176122460272102,676.3314366771857,1.1060199162467474,0.22470371746639975,10s
2017,89.19581072130603,101.21045077538795,0.8357885015730874,659.437127741166,789,0.44156023670492145,3.002534854245881,0.2643778026940528,0.45220866411428423,6.672032945461067,0.32205225633786116,356.79263598617024,1.1260280930423152,0.22681357805075908,10s
2018,94.70630234639475,99.61239554165695,0.9033576819186047,856.3830824588372,948,0.4820762821183551,2.9820675105485233,0.27863924783380434,0.47962279221778126,6.855408798609928,0.3434682247612537,454.68240702245663,1.1397538781999246,0.23628176045437713,10s
2019,67.14087180937555,48.44574703502405,0.8184346802420207,1001.7640486162334,1224,0.4603586743490633,2.8643790849673203,0.27666932902881636,0.46045222700131394,7.110696122978827,0.3352794618090493,563.5935258496082,1.1187324179759284,0.23406518064074058,10s
2020,67.05947390523482,32.108330339864786,0.8006297692876444,991.1796543781038,1238,0.45012432623397064,2.789983844911147,0.2701292483580763,0.45053284175968217,7.122059881629142,0.3279191994359014,557.7596580984865,1.1053461118892483,0.2319333738319383,10s
