ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,211.1286172339275,25.11869913434463,2.17948909430804,71.92314011216531,33,0.9952356671018515,3.6666666666666665,0.4338796295155037,0.8297631617208016,3.5263605246161616,0.5644409632235478,27.38218433678645,1.3492734554432586,0.33849118007981166,00s
2004,210.03088115133951,83.29599880110868,1.8251729283344904,237.27248068348376,130,0.883403001643197,3.669230769230769,0.391239974274656,0.6837720767591728,4.875197323201151,0.4884683759569371,88.89036997869246,1.235944657427217,0.299330936288728,00s
2005,242.3332301651902,57.055148146575434,1.5676324432970445,197.52168785542761,126,0.759823557858961,3.261904761904762,0.382799518589784,0.6195255807348232,4.844187086458591,0.43841758972998424,78.06022317258773,1.1980032522362445,0.29013786671372205,00s
2006,236.9781452047536,27.678662826016232,1.858310855281724,165.38966612007343,89,1.0467625192210264,3.2134831460674156,0.4243564296722752,0.6305785747054449,4.499809670330265,0.4674668885371286,56.121493148784594,1.2355643869569182,0.30209126811579223,00s
2007,199.02004815382435,83.73773089624106,2.10493491527422,273.6415389856486,130,1.0964104543758557,3.3692307692307693,0.49529424097721825,0.7178480057178481,4.875197323201151,0.5333024020003717,93.32024074332026,1.2430105111434049,0.3434207059814085,00s
2008,259.16544728407666,31.4747261310256,2.741188495263791,572.9083955101323,209,1.4440674385399415,3.3301435406698565,0.48620490019987045,0.7383026679114307,5.3471075307174685,0.5745899487843869,154.30525759348902,1.1779082436239152,0.34935912818807874,00s
2009,246.79871969440876,54.16543858994303,1.6623878069947884,106.39281964766646,64,0.8318023590238514,3.65625,0.4201360665020361,0.7037945845146137,4.174387269895637,0.5000859920666261,45.04285340893528,1.2839690998170816,0.31992867531842323,00s
2010,221.11646544248302,33.28047480986762,2.9026750363147262,113.20432641627433,39,1.5246269872595986,3.6923076923076925,0.4555828779194459,0.7969010521066706,3.6888794541139363,0.5868648264771248,31.079141032160152,1.2117467023208353,0.3470773946306413,00s
2011,173.48875390172233,93.82476232271699,2.348861966195127,331.18953723351285,141,1.240757579692407,3.5673758865248226,0.5629876326621467,0.8125059969324909,4.955827057601261,0.5920453920751083,114.56334556748122,1.2973186338099045,0.3815593067786486,00s
2012,224.2103654616075,62.13655937589152,3.89494731023883,381.70483640340535,98,1.7873620143869986,3.877551020408163,0.5279505444389316,0.804997113171678,4.59511985013459,0.5978362979329981,78.88971709082445,1.2512812147038215,0.35080999565627663,10s
2013,274.50460340209446,22.21280181933789,1.3807670269518266,385.23400051955963,279,0.7347635591331049,3.3870967741935485,0.3411626372411887,0.5891670720284019,5.634789603169249,0.4349838448898677,164.37761309592412,1.1998630027967023,0.27467031105375006,10s
2014,181.27380260044046,38.53987430540309,3.018363878608121,353.1485737971501,117,1.4659169227682542,3.6923076923076925,0.5779225863445027,0.8804308274995146,4.770684624465665,0.6580009839899205,103.01040681744321,1.2963946528649464,0.397813675433402,10s
2015,221.25120942494934,42.10588629833895,1.4343907203455322,167.82371428042725,117,0.7155289109882592,3.5811965811965814,0.35820482925501945,0.6390814345154165,4.770684624465665,0.44500267980035596,74.77252783830374,1.2466255794416055,0.2859740920304915,10s
2016,226.9437913447548,29.782266921837692,1.6739448757392688,287.91851862715424,172,0.7063767970105024,3.8255813953488373,0.299684246465869,0.6123922188253066,5.153291594497779,0.4154316815620621,105.33146163795273,1.2639368478918585,0.2514562069589889,10s
2017,266.39359051652605,26.97309805502797,1.5897692565538073,146.25877160295028,92,0.772304574577545,3.75,0.3084006889158858,0.6070584989443827,4.532599493153256,0.4430775827219022,55.8493819028832,1.2726655838899144,0.2556059613408785,10s
2018,282.3252981694449,19.486127604351502,2.1687140943900323,175.6658416455926,81,1.1792976495917606,2.8641975308641974,0.44472281115401063,0.6205957348066219,4.406719247264253,0.4797826959513771,50.268254519336374,1.1132996365277492,0.31544889986182906,10s
2019,264.3660320611997,52.75738767958879,1.8419264403839803,103.1478806615029,56,0.7474721659430923,2.642857142857143,0.45543365402706665,0.6158721276226611,4.04305126783455,0.44667054053663574,34.488839146869026,1.1117524146000888,0.33530145951427,10s
2020,252.01192353943947,118.26458112479109,1.3391828561441201,37.497119972035364,28,0.6899743070243929,3.7142857142857144,0.3229219698753008,0.6689441802343276,3.367295829986474,0.46594984622954017,18.73043704656117,1.3304866298949103,0.270026346211313,10s
