ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,222.4286011052068,148.68045917247508,3.234779699225273,82072.83052874364,25372,1.653164516138202,2.3107362446791737,0.7548130155602909,0.7676773128426693,10.141440895503818,0.6215012417650495,19477.508781444205,1.0476736509209228,0.4525115470938677,00s
2004,238.21210316297052,141.73774649028536,3.0542962481574474,80456.27176896349,26342,1.5711186269164912,2.259471566319945,0.7328306550836639,0.7464988154790574,10.178957864028105,0.6071561786282323,19664.27179734933,1.035704976611341,0.44549457938376436,00s
2005,253.54596506737622,133.09622683867553,3.3019233055214325,78625.39775107635,23812,1.5940831453758384,2.288132034268436,0.7304390507529772,0.7467349951375736,10.077986929023943,0.6076585758783886,17781.253704215902,1.041294732120157,0.4413803801386392,00s
2006,233.92255102622212,144.5306902290317,3.1317561709712844,79747.0391376128,25464,1.530758109797656,2.275015708451147,0.7101381220185654,0.7351276884770609,10.145060239318704,0.5962915076675505,18719.291459379878,1.0379288121891013,0.4353130555629121,00s
2007,232.93178105370444,143.40228856825308,2.7322082582336935,78540.05859118576,28746,1.3779345421521554,2.2891880609476103,0.6646785007225793,0.7219690270154793,10.266288692954797,0.5809156671483376,20753.721650586966,1.0420414321569116,0.42270504811810694,00s
2008,247.22936157943198,134.63770881349834,3.002811994071419,72800.17398426749,24244,1.4855577265727453,2.2912060716053455,0.6905399591759425,0.7318243990102975,10.095965689539453,0.5901071658776227,17742.350729605652,1.0447810989551356,0.4290464358038584,00s
2009,227.36244110489292,148.83036156124373,2.693998502259445,59025.50718450444,21910,1.4438269595482396,2.267001369237791,0.7064192201104358,0.7451239358515993,9.99474407280768,0.6024876408390012,16325.66543450854,1.0426190857885205,0.4411702462284089,00s
2010,203.91861294397395,153.20306755265446,2.711750993926084,64067.82898249766,23626,1.4523849810012341,2.2788453398797937,0.6900094337456086,0.7356164000887122,10.070145404863476,0.5950331272544364,17379.673068495915,1.0431034019609065,0.43234842232019854,00s
2011,220.62363609992963,146.70179364254687,2.799490667753523,70981.08588089058,25355,1.4739782684652603,2.26673239992112,0.6973101356636136,0.7324273318115433,10.140770667404057,0.5959789620593476,18570.69499808168,1.0388472174958872,0.43451529642523967,00s
2012,205.57754550128135,150.58019557263464,2.3455003988476903,66173.6027526899,28213,1.2310328346276616,2.1730762414489773,0.6145910781257686,0.6732200324049807,10.247573587634447,0.5429063707809092,18993.556774241722,1.0157076549692108,0.40210239992329316,10s
2013,222.54673490862132,144.80305464540615,2.586365633945795,59618.31422808453,23051,1.363447153414481,2.2501843737798795,0.6504130805068927,0.703440463302043,10.045507812556558,0.5671023383246045,16215.006119575393,1.0348253162492156,0.4132551175993705,10s
2014,213.69018380671682,148.0476341620921,2.4007982286440526,53189.684755608985,22155,1.2772166838767003,2.1939517039043106,0.6368110617138094,0.6874451491898473,10.005863619152995,0.5567995105701691,15230.347280301068,1.0211540545783242,0.411454877358007,10s
2015,223.72158301071022,144.73467986559666,2.6456320419137844,57801.76885173236,21848,1.3623083579547979,2.2177316001464664,0.6532559946498588,0.6934635640064005,9.991910432886025,0.5603470308745123,15150.791946411837,1.0237733759780552,0.4131285935077864,10s
2016,220.5753576012675,145.03498728687305,2.6732284674236504,72666.3694299771,27183,1.3431585580077479,2.2666740242063055,0.6420590615043362,0.6972597956273983,10.210383843911714,0.5582119700293746,18953.613024539565,1.03731503545735,0.4090851481934324,10s
2017,240.17479134036608,139.22838992644841,2.337095151154802,52343.9201004141,22397,1.2356890694933065,2.228557396079832,0.603464745597054,0.6752350455799861,10.016726948142638,0.5408735450022922,15123.23931585495,1.030522799831751,0.3965437828891247,10s
2018,228.13923097389994,141.64895037376925,2.144516287690709,54745.21179216842,25528,1.15467328814344,2.1790974616107803,0.581324166036632,0.6536882015737422,10.147570339863993,0.5248542636598554,16687.352409774492,1.0190366721170487,0.38706595186834847,10s
2019,214.3097509421205,152.25203548524846,2.37222756126482,40871.10865303159,17229,1.2735368047098536,2.228742236926113,0.6238329214239617,0.6872389539345216,9.754407329521975,0.5525627404823591,11840.439937337873,1.0289447552191848,0.40556049595412735,10s
2020,198.42798034043136,148.50062917636168,2.0593045883638648,48537.8091477363,23570,1.1255145303636789,2.209461179465422,0.5853628682860652,0.666967872845245,10.067772421843932,0.5344754867461547,15720.432762962424,1.0292369460537392,0.3943638193629026,10s
