ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2006,136.10512490316742,31.731881396295236,2.5892131187430505,10.356852474972202,4,2.62956874788185,1.25,1.5294430472374025,0.7754277542102296,1.6094379124341003,0.7781469613318255,3.1017110168409183,0.7945134575869864,0.6450413914172122,00s
2018,161,-0,0.21651592416301368,0.43303184832602737,2,0.2146586732964775,1,0.2146586732964775,0.1959909733020977,1.0986122886681098,0.19446310999703606,0.3919819466041954,0.6931471805599453,0.19446310999703606,10s
2019,97,0,1.0788571190814376,1.0788571190814376,1,0.8586346931859102,2,0.5366466832411939,0.7318182807235961,0.6931471805599453,0.6198421822672816,0.7318182807235961,1.0986122886681098,0.42960256385753426,10s
2003,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2004,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2005,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2007,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2008,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2009,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2010,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2011,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,00s
2012,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,10s
2013,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,10s
2014,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,10s
2015,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,10s
2016,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,10s
2017,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,10s
2020,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,10s
