ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,112.58498213928505,35.33414258330378,1.592136674922943,18752.185757242423,11778,1.1832836104431037,3.174562744099168,0.5381841096629999,0.5861936720742705,9.374073563958785,0.5457911101816408,6904.1890696907585,1.1728071240192777,0.373690198762003,00s
2004,120.11022750972407,68.36623725481168,1.2765187554262263,5857.9445686509525,4589,0.8926881937671273,3.0095881455654827,0.45408073015074646,0.5487864502743373,8.431635303054591,0.48488227825984065,2518.381020308934,1.1512984415873726,0.33616317031218435,00s
2005,111.07469816097027,39.66764126712617,1.4534967924104103,15495.729303887385,10661,1.011740832550493,3.200356439358409,0.47986408540566333,0.5683847302440751,9.274441297382706,0.5078934625714999,6059.549609132085,1.1746777229589633,0.34672833428414507,00s
2006,106.98385312046638,37.48908871765971,1.4552701103751542,7948.685342869092,5462,0.9047733388210173,3.023251556206518,0.4588498123539256,0.5482186738828635,8.605753368395717,0.48644237323640127,2994.3703967482006,1.1509742508482745,0.339194104715277,00s
2007,128.56902917545113,44.98951542331208,1.2424854602086424,10364.813709060496,8342,0.9324863345638632,2.9956844881323423,0.4800256602290116,0.5223786086516801,9.029178142902074,0.49986044804290897,4357.6823533723145,1.1363706878259296,0.35375259278557614,00s
2008,113.05449642854026,50.32743859607698,1.1171102662807066,9121.20532418197,8165,0.7462182220279461,2.840783833435395,0.4056985570596129,0.497992570689059,9.007734471879521,0.434733768708236,4066.1093396761667,1.112555449989081,0.30981132821926805,00s
2009,114.85551691283472,42.94293487423403,1.341310638299717,9878.752851077417,7365,0.9885374368241312,3.1257298031228786,0.4907409564004985,0.5509691187044629,8.904630097005011,0.5097489335809348,4057.887559258369,1.166661151530173,0.35506327086817924,00s
2010,123.98938007317253,49.5017720687594,1.0835901997274768,6358.507292000834,5868,0.8292599633549086,2.7171097477845945,0.45329130059265543,0.4919854304859188,8.677439540558334,0.46221656903863517,2886.9705060913716,1.089811902759466,0.334794116196061,00s
2011,121.35268810717339,45.849473960864174,1.0936554488398236,9449.183077976077,8640,0.7635041306812406,2.995833333333333,0.4101925798756904,0.4962698374672056,9.0642735958414,0.4456153222622667,4287.771395716656,1.1413751067564017,0.3143879411770318,00s
2012,120.16175956617634,50.78095234884975,1.1220775575603994,5773.089033648254,5145,0.7365149775917463,2.7436345966958213,0.410094124943282,0.49656153684959903,8.545974992841689,0.4391807898204187,2554.809107091187,1.0997758969553502,0.31532421122074866,10s
2013,110.46868968255662,43.54928599137604,1.308814839147392,11317.321914107497,8647,0.9728528677958589,3.0104082340696197,0.48824371094324953,0.533853214449497,9.065083359319043,0.509664303648213,4616.228745344801,1.1465481422853583,0.3572915465645203,10s
2014,109.76180055716308,75.97446275384844,0.9215434012949056,2983.0359899916098,3237,0.6507400559351633,2.8801359283286994,0.3698698435187134,0.47239008937369315,8.08271113423758,0.4097221689341791,1529.1267193026447,1.125547050914799,0.29072554919936167,10s
2015,117.27249773193142,47.4155982761836,0.8913385760266308,7134.2739625171525,8004,0.7879668266035923,2.8183408295852073,0.45712557163980383,0.4598977362303572,8.987821625430815,0.471568527841162,3681.0214807877787,1.0996027215370936,0.348239731855077,10s
2016,118.28843993688358,53.25471980892198,1.1273545964434166,9146.22784094544,8113,0.8934542191406993,2.94021940096142,0.47437318673964474,0.495834087776821,9.001346243766392,0.4898481838253074,4022.7019541333484,1.11719519951544,0.3514393053964431,10s
2017,102.3363989869752,52.59185388165989,1.2921327085016576,10034.702614223872,7766,0.9401751369455991,3.1382951326294104,0.4714526323773492,0.5453240647164175,8.957639268419648,0.5095444336195136,4234.986686587698,1.1684113291121732,0.35165256169865733,10s
2018,112.37880233336472,53.77523286123865,1.2856127770474877,7209.716453682311,5608,0.8557639013726787,3.0636590584878745,0.4280373787949196,0.5448430281933493,8.632127729508337,0.46739992456921314,3055.4797021083023,1.1606960957171917,0.3208203867766595,10s
2019,116.33059436894209,48.41254632877969,1.4016105896340945,12844.359443406842,9164,0.955633991105647,3.1233085988651244,0.47186765406455494,0.5370229978765255,9.123147160273806,0.49529419493005417,4921.27875254048,1.1621975260721902,0.3444939735662762,10s
2020,119.98478956315435,52.22180030859925,1.5095816387856569,10933.899809724513,7243,1.0331059909506244,3.209581665055916,0.5142054959485752,0.571606831975388,8.887928819003305,0.5353162476227676,4140.148283997735,1.1800735427358102,0.3705439939524483,10s
