ig_year,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade
2003,224.34886140110055,80.24129257207544,1.3815206415991896,15117.980381019934,10943,0.6080393764206263,2.807182673855433,0.30364005631397767,0.4759536096644429,9.30054663986233,0.3434066661502114,5208.360350557999,1.092367901292449,0.24353976613630132,00s
2004,219.4334765847909,82.67715278984794,2.5490905456768282,19141.1209074873,7509,1.1025663031524626,2.5369556532161406,0.4405647653718391,0.516670022900025,8.92399074475818,0.39906514069763616,3879.675201956287,1.0516856887313122,0.2856796471508541,00s
2005,217.25936448103087,89.37164748856704,1.56560062512142,20471.793774087688,13076,0.6370976179231413,2.6622820434383603,0.3110508114177221,0.45760368493286074,9.478610240906502,0.33298196780581407,5983.625784182086,1.0642857915525592,0.24180463929349497,00s
2006,238.03923602195346,72.733711584485,1.8139114498482871,17876.09733825487,9855,0.7575675958651942,2.4768138001014712,0.33129901347342317,0.4607996447478808,9.1958356857733,0.34366611530968216,4541.180498990365,1.0374243337422402,0.25180884033838813,00s
2007,246.52100539000133,66.5240496183652,1.5283122002050458,18298.481973055015,11973,0.5902799765817445,2.5682786269105486,0.2963767654174056,0.4396883316192386,9.390492911485298,0.3233490922621139,5264.388394477143,1.0470805020884242,0.23854563262374642,00s
2008,230.39020302562162,80.7870518061222,1.660918062163873,17452.92699721798,10508,0.6220975045582061,2.6390369242481917,0.3162594963091583,0.47572810903811,9.259987311865597,0.3426421529697928,4998.95096977246,1.0788592608940764,0.24888656534456927,00s
2009,235.57101781839143,85.70319887783899,1.9858860064818693,20861.73249809204,10505,0.7528889878732712,2.5951451689671585,0.3366141785449518,0.48485613675301836,9.259701801513907,0.36116465448492363,5093.413716590458,1.060724077722647,0.2587442731731851,00s
2010,240.36393977994612,82.2852514249696,1.8305479279526506,20734.616379919673,11327,0.6849292637310224,2.648362320120067,0.3264481334937132,0.47080048546770575,9.3350328159335,0.34830878823987615,5332.757098892703,1.0662671493887284,0.251849227977274,00s
2011,245.1623763443253,78.73817966206653,2.2664908717183887,22429.19366652517,9896,0.8239500510475645,2.788197251414713,0.3426584527520121,0.5054346588117808,9.199986959896691,0.36770549387940427,5001.781383601382,1.1034387564434567,0.25712249309704643,00s
2012,241.58536337131315,84.17177832546808,1.7773151399509064,23677.392294425976,13322,0.7004201973821184,2.6450232697793123,0.3283984002645268,0.4771751828646967,9.497247143960212,0.35413494747622154,6356.927786123489,1.0645527296516952,0.25378711375903634,10s
2013,228.06421931594622,83.02916402529564,1.8906968216973157,24573.38659160001,12997,0.7902583826952263,2.6313764714934216,0.3389863097263849,0.4854753135785054,9.472550778454295,0.35819856001007094,6309.7226505798335,1.0678222481565023,0.2562404848983753,10s
2014,273.629513243692,60.27493201986977,2.6172163579631507,23308.92888401982,8906,0.6856254907468672,2.5755670334605885,0.3288743763817736,0.4576598201598804,9.09459276343187,0.33810734353536637,4075.9183583438944,1.0521037960187671,0.24583053207333128,10s
2015,271.33439237854077,59.49825378341534,3.134994829180356,24684.949284966122,7874,0.9513244936949301,2.462280924561849,0.35732689995427536,0.46234718041043554,8.971448463693834,0.345814378971774,3640.5216985517695,1.0310614092551045,0.25479263084864306,10s
2016,234.29066645850753,76.38481538191843,2.6235852663351653,29748.833334974443,11339,1.0764927064406824,2.535232383808096,0.3494458719852212,0.4750299742580186,9.336091577281744,0.3573213327698479,5386.364878111673,1.0467535854079377,0.25733587040315314,10s
2017,239.18280378086885,85.99409592956671,1.7698929616579455,19652.89144624983,11104,0.7995958253682369,2.7264949567723344,0.3524726688258577,0.4996906748627084,9.315150736328528,0.3739080596613324,5548.565253675514,1.0747729048742576,0.2645590377776076,10s
2018,235.5402228909511,85.64876702978071,2.1752380667631415,27564.616782022527,12672,0.7556418953921457,2.623816287878788,0.33855656450784594,0.4727262151085733,9.447229025082065,0.35430788204060015,5990.386597855841,1.0595517238267014,0.25396263146078457,10s
2019,254.67520633761583,75.50861829104309,1.975154586226339,24385.258521550382,12346,0.7995192315620624,2.6380204114693018,0.3570077917616303,0.4878095019323974,9.421168397567744,0.3691043318311447,6022.496110857379,1.0585071168368339,0.2649462863755474,10s
2020,246.0291316528063,78.3012118559874,2.1744918056699567,26746.249209740465,12300,0.768861992743871,2.578048780487805,0.35622012067770953,0.4732743967135248,9.417435838868785,0.35090275535798054,5821.275079576354,1.0561868505335794,0.25823027204849874,10s
