trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,251.6,251.7,251.4,ns,0.07285,+,0.6731,-1314,39.8,38.05,43.47,+,0.5515,ns,NA,NA,5.103,5.384,4.564,-,0.01199,-,-628.5,1273000,208400,144400,63980,-,0.6556,-,-89.17,181200,40840,26830,14020,-,0.5932,ns,NA,NA,2.721,2.771,2.625,-,0.01203,ns,NA,NA,2.368,2.36,2.385,ns,1.661e-4,ns,NA,NA,1.097,1.111,1.07,-,0.0157,ns,NA,NA,0.8626,0.8716,0.8455,-,0.01199,-,-0.04468,97.39,10.62,10.2,9.548,-,0.5932,ns,NA,NA,0.714,0.7216,0.6994,-,0.01203,-,-77.56,158100,35230,23380,11850,-,0.6348,ns,NA,NA,1.069,1.065,1.077,ns,1.661e-4,ns,NA,NA,0.5232,0.5303,0.5098,-,0.0157,zimbabwe_Arid,38.65857301462406,Arid
+,0.8088,-1376,246.8,243.5,251.4,+,0.4891,+,0.4152,-802.4,33.88,32.61,35.05,ns,0.385,-,-0.03574,74.34,2.364,2.485,2.213,-,0.01433,-,-785.8,1609000,437000,255100,182000,ns,0.4475,-,-155.2,322900,184900,102600,82240,ns,0.3226,-,-0.01602,33.65,1.379,1.431,1.315,-,0.01376,ns,NA,NA,2.357,2.371,2.339,-,0.01314,-,-0.005791,12.36,0.7068,0.7261,0.6827,-,0.01406,-,-0.003208,7.264,0.7967,0.8085,0.7819,-,0.01433,-,-0.01368,36.81,12.13,11.54,11.32,ns,0.3226,ns,NA,NA,0.6363,0.6453,0.6251,-,0.01376,-,-162.3,335200,147300,82980,64310,ns,0.385,ns,NA,NA,1.091,1.095,1.087,-,0.01314,-,-0.002051,4.588,0.4561,0.4626,0.448,-,0.01406,zimbabwe_Temperate,18.435219551139397,Temperate
+,1.226,-2218,247.8,246.3,249.4,ns,0.3018,ns,NA,NA,37.06,38.91,34.69,ns,0.05203,ns,NA,NA,2.577,2.456,2.736,ns,7.92e-4,ns,NA,NA,6572,3549,3023,ns,0.01041,ns,NA,NA,2550,1445,1105,ns,0.1769,ns,NA,NA,1.467,1.478,1.453,ns,0.00681,+,0.01215,-21.93,2.465,2.477,2.451,ns,0.002019,ns,NA,NA,0.7611,0.7625,0.7594,ns,0.007551,ns,NA,NA,0.8482,0.8499,0.8458,ns,7.92e-4,ns,NA,NA,7.844,7.277,7.009,ns,0.1769,ns,NA,NA,0.686,0.6909,0.6797,ns,0.00681,ns,NA,NA,2163,1228,934.7,ns,0.1561,ns,NA,NA,1.12,1.121,1.117,ns,0.002019,ns,NA,NA,0.4905,0.4922,0.4882,ns,0.007551,zimbabwe_Equatorial,1225.9713293233262,Equatorial
