trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,201.4,205.3,196.3,ns,0.1145,+,0.7871,-1549,35.52,28.73,42.13,+,0.6764,-,-0.06707,138.3,3.836,3.892,3.767,ns,0.009489,ns,NA,NA,31560,17720,13840,ns,0.1561,ns,NA,NA,8228,4554,3674,ns,0.01041,ns,NA,NA,1.775,1.811,1.731,ns,0.01857,ns,NA,NA,3.517,3.506,3.53,ns,0.007631,ns,NA,NA,0.652,0.6657,0.6351,-,0.0266,ns,NA,NA,0.8083,0.8187,0.7953,ns,0.009489,ns,NA,NA,9.015,8.424,8.209,ns,0.01041,ns,NA,NA,0.6349,0.6464,0.6207,ns,0.01857,ns,NA,NA,6650,3729,2922,ns,0.03122,ns,NA,NA,1.241,1.237,1.246,ns,0.007631,ns,NA,NA,0.4016,0.409,0.3924,-,0.0266,azerbaijan_Arid,56.52408577399317,Arid
ns,NA,NA,216.7,213.9,222.7,ns,0.05203,ns,NA,NA,29.39,29.28,28.77,ns,0.1353,ns,NA,NA,2.28,2.198,2.481,ns,0.07582,ns,NA,NA,1457,998.1,458.9,ns,0.2602,ns,NA,NA,639,454,185,ns,0.1978,ns,NA,NA,1.408,1.216,1.88,ns,0.06716,+,0.1017,-201,3.571,3.319,4.189,+,0.1044,ns,NA,NA,0.6056,0.5714,0.6896,ns,0.00329,+,0.006032,-11.4,0.7553,0.7265,0.8258,ns,0.07582,ns,NA,NA,6.461,6.12,5.226,ns,0.1978,ns,NA,NA,0.6091,0.5759,0.6907,ns,0.06716,ns,NA,NA,482.6,329.9,152.8,ns,0.1977,+,0.01516,-29.17,1.271,1.229,1.376,+,0.1044,ns,NA,NA,0.3824,0.3701,0.4126,ns,0.00329,azerbaijan_Temperate,1224.527512790367,Temperate
ns,NA,NA,249.2,256.1,236.9,ns,0.1167,ns,NA,NA,55.7,49.07,64.05,ns,0.09366,ns,NA,NA,2.229,2.541,1.83,ns,0.03054,ns,NA,NA,3176,2032,1143,ns,0.07285,ns,NA,NA,1425,800,625,ns,0.03122,ns,NA,NA,1.077,1.208,0.9098,ns,0.03233,ns,NA,NA,3.31,3.386,3.213,ns,0.04247,ns,NA,NA,0.4391,0.4699,0.3998,ns,0.0293,ns,NA,NA,0.656,0.6911,0.6111,ns,0.03054,ns,NA,NA,7.263,6.686,6.439,ns,0.03122,ns,NA,NA,0.4925,0.518,0.4598,ns,0.03233,ns,NA,NA,934.8,552.8,381.9,ns,0.05203,ns,NA,NA,1.202,1.222,1.177,ns,0.04247,ns,NA,NA,0.3174,0.3289,0.3028,ns,0.0293,azerbaijan_Boreal,561.771214580196,Boreal
NA,NA,NA,247,191.8,303.9,NA,NA,NA,NA,NA,68.84,36.39,42.03,NA,NA,NA,NA,NA,0.5073,0.3736,0.8045,NA,NA,NA,NA,NA,29.42,14.94,14.48,NA,NA,NA,NA,NA,58,40,18,NA,NA,NA,NA,NA,0.322,0.263,0.4532,NA,NA,NA,NA,NA,2.414,2.325,2.611,NA,NA,NA,NA,NA,0.2302,0.2177,0.2579,NA,NA,NA,NA,NA,0.3428,0.3006,0.4364,NA,NA,NA,NA,NA,4.078,3.714,2.944,NA,NA,NA,NA,NA,0.2588,0.2305,0.3216,NA,NA,NA,NA,NA,19.88,12.02,7.856,NA,NA,NA,NA,NA,1.055,1.03,1.11,NA,NA,NA,NA,NA,0.2028,0.1944,0.2217,NA,NA,azerbaijan_Polar,60634.22907550201,Polar
