trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,211,213.6,207.3,ns,0.02334,ns,NA,NA,38.57,32.68,45.39,ns,0.05206,+,0.06617,-131.2,3.449,3.316,3.657,ns,0.06561,ns,NA,NA,1394,815.7,577.8,ns,0.07285,ns,NA,NA,404,246,158,ns,0.0939,ns,NA,NA,8.656,8.775,8.472,ns,0.08862,ns,NA,NA,4.23,4.089,4.449,ns,0.037,+,0.05042,-98.85,3.287,3.309,3.254,-,0.1116,+,0.01585,-31.25,0.9993,0.9689,1.047,ns,0.06561,ns,NA,NA,6.004,5.509,5.069,ns,0.0939,ns,NA,NA,1.702,1.669,1.752,ns,0.08862,ns,NA,NA,403.7,238.3,165.4,ns,0.09366,ns,NA,NA,1.418,1.394,1.456,ns,0.037,+,0.01511,-29.21,1.225,1.204,1.257,+,0.1116,bosnia_and_herzegovina_Temperate,765.8582268476532,Temperate
+,4.234,-8359,176.4,177,175.8,ns,0.2185,ns,NA,NA,83.59,82.03,85.03,ns,0.3226,ns,NA,NA,2.677,2.529,2.83,ns,0.05616,ns,NA,NA,3060,1469,1591,ns,0.03122,ns,NA,NA,1143,581,562,ns,0.04165,-,-0.1373,280.8,5.452,5.77,5.122,ns,0.02992,-,-0.03684,78.07,3.689,3.549,3.835,ns,0.05003,ns,NA,NA,2.24,2.332,2.144,ns,0.01597,ns,NA,NA,0.7656,0.7441,0.7877,ns,0.05616,ns,NA,NA,7.042,6.366,6.333,ns,0.04165,-,-0.009008,19.4,1.33,1.328,1.332,ns,0.02992,ns,NA,NA,875,432.3,442.7,ns,0.01041,-,-0.007871,17.08,1.276,1.251,1.301,ns,0.05003,-,-0.008282,17.7,0.9805,0.9816,0.9793,ns,0.01597,bosnia_and_herzegovina_Boreal,348.75650481340887,Boreal
