trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,184.2,183.7,184.6,ns,0.03122,ns,NA,NA,32.56,34.32,30.98,ns,0.07285,ns,NA,NA,4.701,4.373,5.02,+,0.02057,ns,NA,NA,391000,179500,211600,ns,0.1353,ns,NA,NA,83180,41040,42150,ns,0.1561,ns,NA,NA,1.524,1.514,1.534,+,0.02154,-,-0.02099,45.27,2.973,3.001,2.947,-,0.01719,-,-0.005067,10.67,0.4772,0.4823,0.4722,-,0.009024,-,-0.005687,12.04,0.5809,0.5899,0.5721,-,0.02057,ns,NA,NA,11.33,10.62,10.65,ns,0.1561,-,-0.004113,8.737,0.4398,0.4479,0.4319,-,0.02154,ns,NA,NA,48320,24210,24110,ns,0.09366,-,-0.003728,8.599,1.084,1.094,1.075,-,0.01719,-,-0.001966,4.256,0.2986,0.3021,0.2953,-,0.009024,canada_Boreal,521.3018026844196,Boreal
ns,NA,NA,205,216.3,200.9,ns,0.1145,ns,NA,NA,42.36,53.91,36.47,ns,0.03122,ns,NA,NA,4.699,2.583,6.676,ns,0.02092,ns,NA,NA,5427,1441,3986,ns,0.03122,ns,NA,NA,1155,558,597,ns,0.1666,ns,NA,NA,1.601,1.315,1.868,ns,0.01943,ns,NA,NA,3.074,3.011,3.132,ns,0.01933,ns,NA,NA,0.5852,0.5569,0.6116,ns,0.01137,ns,NA,NA,0.6957,0.7073,0.6849,ns,0.02092,ns,NA,NA,7.053,6.326,6.394,ns,0.1666,ns,NA,NA,0.537,0.5442,0.5303,ns,0.01943,ns,NA,NA,803.6,394.7,408.9,ns,0.03122,ns,NA,NA,1.153,1.16,1.146,ns,0.01933,ns,NA,NA,0.3566,0.3616,0.3518,ns,0.01137,canada_Arid,37562.80477450349,Arid
ns,NA,NA,202.4,208.4,194.5,ns,0.01041,ns,NA,NA,33.41,29.79,36.12,ns,0.1353,ns,NA,NA,0.6809,0.7005,0.6568,-,0.0387,ns,NA,NA,2199,1245,954.3,ns,0.01041,-,-8.306,16880,3230,1777,1453,ns,0.07285,ns,NA,NA,0.4203,0.4426,0.3931,ns,0.02994,ns,NA,NA,1.872,1.836,1.916,ns,0.02472,ns,NA,NA,0.285,0.2936,0.2746,ns,0.0302,ns,NA,NA,0.3498,0.3479,0.352,+,0.0387,-,-0.06017,126.2,8.081,7.483,7.282,ns,0.07285,ns,NA,NA,0.2897,0.2937,0.2848,ns,0.02994,-,-2.706,5504,1130,618.3,511.4,ns,0.07285,ns,NA,NA,0.9171,0.9123,0.923,ns,0.02472,ns,NA,NA,0.2372,0.2413,0.2322,ns,0.0302,canada_Polar,92692.75745542982,Polar
ns,NA,NA,256.5,267.5,247.8,ns,0.385,ns,NA,NA,42.44,47.94,35.4,ns,0.1353,ns,NA,NA,0.6108,0.5435,0.6762,ns,0.02766,ns,NA,NA,291.4,127.7,163.6,ns,0.1977,ns,NA,NA,477,235,242,ns,0.2398,ns,NA,NA,0.4307,0.4211,0.44,ns,0.02075,ns,NA,NA,2.01,1.991,2.029,ns,0.05231,ns,NA,NA,0.3128,0.307,0.3185,ns,0.002962,ns,NA,NA,0.3851,0.3821,0.3879,ns,0.02766,ns,NA,NA,6.17,5.464,5.493,ns,0.2398,ns,NA,NA,0.3233,0.3218,0.3248,ns,0.02075,ns,NA,NA,183.7,89.79,93.88,ns,0.2185,ns,NA,NA,0.9597,0.973,0.9468,ns,0.05231,ns,NA,NA,0.2613,0.2589,0.2635,ns,0.002962,canada_Temperate,699663.3168210384,Temperate
