trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,99.48,98.76,100.3,ns,0.09366,ns,NA,NA,38.37,38.76,37.91,ns,0.1977,ns,NA,NA,1.373,1.364,1.383,ns,0.002724,ns,NA,NA,56430,29410,27020,ns,0.03122,ns,NA,NA,41090,21560,19540,ns,0.05203,ns,NA,NA,1.696,1.689,1.703,+,0.01202,ns,NA,NA,3.312,3.242,3.389,+,0.01191,ns,NA,NA,0.8739,0.8742,0.8735,ns,0.008086,ns,NA,NA,0.5345,0.532,0.5373,ns,0.002724,ns,NA,NA,10.62,9.978,9.88,ns,0.05203,ns,NA,NA,0.7686,0.7666,0.7707,+,0.01202,ns,NA,NA,21960,11470,10500,ns,0.05203,+,0.003613,-6.113,1.175,1.165,1.185,+,0.01191,ns,NA,NA,0.568,0.5687,0.5672,ns,0.008086,honduras_Equatorial,41.201702232726824,Equatorial
ns,NA,NA,108.9,112.9,105,ns,0.1769,+,1.616,-3223,34.81,28.68,39.63,+,0.5515,ns,NA,NA,0.7613,0.7392,0.7846,+,0.06881,+,2.343,-4681,1194,595.8,598.6,ns,0.1977,ns,NA,NA,1569,806,763,ns,0.1145,ns,NA,NA,1.702,1.703,1.701,ns,0.0267,+,0.03397,-66.18,2.444,2.371,2.522,+,0.05854,ns,NA,NA,1.109,1.103,1.116,ns,0.004221,ns,NA,NA,0.4112,0.4036,0.4191,+,0.06881,+,0.04965,-95.89,7.359,6.693,6.639,ns,0.1145,ns,NA,NA,0.8448,0.8435,0.8462,ns,0.0267,+,1.305,-2594,645.1,325.3,319.8,ns,0.1561,+,0.00385,-6.776,1.018,0.9958,1.041,+,0.05854,ns,NA,NA,0.7013,0.7026,0.6999,ns,0.004221,honduras_Temperate,1946.587233834863,Temperate
