trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,248.5,247.5,250,ns,0.2185,ns,NA,NA,50.79,46.02,56.76,ns,0.01041,+,0.00624,-12.04,0.5282,0.5097,0.5564,+,0.01675,ns,NA,NA,223400,130200,93230,ns,0.05203,ns,NA,NA,422900,255400,167600,ns,0.1145,+,0.003939,-7.503,0.4207,0.4087,0.439,+,0.02383,+,0.001865,-2.523,1.236,1.232,1.243,+,0.004261,+,0.002782,-5.232,0.3655,0.3578,0.3772,+,0.02422,+,0.002068,-3.817,0.3508,0.3454,0.3592,+,0.01675,ns,NA,NA,12.95,12.45,12.03,ns,0.1145,+,0.001734,-3.178,0.3123,0.3074,0.3197,+,0.02383,ns,NA,NA,148400,88190,60180,ns,0.09366,+,6.857e-4,-0.6013,0.7787,0.7774,0.7806,+,0.004261,+,0.001475,-2.681,0.2903,0.2864,0.2962,+,0.02422,indonesia_Equatorial,173.0493914580581,Equatorial
NA,NA,NA,205.9,205.1,208.5,NA,NA,NA,NA,NA,52.32,57.6,31.09,NA,NA,NA,NA,NA,0.8065,1.008,0.4895,NA,NA,NA,NA,NA,54.04,41.31,12.73,NA,NA,NA,NA,NA,67,41,26,NA,NA,NA,NA,NA,0.6536,0.7853,0.4458,NA,NA,NA,NA,NA,1.478,1.61,1.269,NA,NA,NA,NA,NA,0.5379,0.6067,0.4293,NA,NA,NA,NA,NA,0.4858,0.5588,0.3708,NA,NA,NA,NA,NA,4.22,3.738,3.296,NA,NA,NA,NA,NA,0.4342,0.4887,0.3481,NA,NA,NA,NA,NA,32.55,22.91,9.64,NA,NA,NA,NA,NA,0.8568,0.9015,0.7862,NA,NA,NA,NA,NA,0.3863,0.4162,0.3393,NA,NA,indonesia_Arid,715426.3537736255,Arid
ns,NA,NA,268.2,271,266.1,ns,0.1561,ns,NA,NA,35.28,32.4,37.13,ns,0.07285,+,0.01636,-32.27,0.7443,0.6291,0.8601,ns,0.01205,+,6.683,-13370,2945,1247,1698,ns,0.3434,+,10.27,-20530,3957,1983,1974,ns,0.3228,+,0.008651,-16.85,0.5384,0.4687,0.6084,ns,0.01273,ns,NA,NA,1.312,1.293,1.331,ns,0.008122,+,0.00385,-7.313,0.4079,0.3787,0.4374,ns,0.0143,+,0.001851,-3.323,0.3944,0.3788,0.4101,ns,0.01205,+,0.07813,-151.9,8.283,7.593,7.588,ns,0.3228,+,8.946e-4,-1.466,0.3422,0.3295,0.355,ns,0.01273,+,3.32,-6641,1561,751.2,809.5,ns,0.3226,ns,NA,NA,0.8025,0.7981,0.807,ns,0.008122,+,0.001391,-2.478,0.3066,0.2971,0.3162,ns,0.0143,indonesia_Temperate,13125.917521076326,Temperate
NA,NA,NA,229.9,232.7,228.5,NA,NA,NA,NA,NA,32.3,35.54,31.22,NA,NA,NA,NA,NA,0.6543,0.5149,0.7523,NA,NA,NA,NA,NA,41.22,13.39,27.83,NA,NA,NA,NA,NA,63,26,37,NA,NA,NA,NA,NA,0.4941,0.3798,0.5744,NA,NA,NA,NA,NA,1.333,1.308,1.351,NA,NA,NA,NA,NA,0.4024,0.3335,0.4508,NA,NA,NA,NA,NA,0.4024,0.3536,0.4367,NA,NA,NA,NA,NA,4.159,3.296,3.638,NA,NA,NA,NA,NA,0.3468,0.3021,0.3782,NA,NA,NA,NA,NA,25.35,9.195,16.16,NA,NA,NA,NA,NA,0.8051,0.7933,0.8134,NA,NA,NA,NA,NA,0.3102,0.279,0.3321,NA,NA,indonesia_Polar,937833.3005944169,Polar
