trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
+,1.339,-2594,97.31,94.81,98.94,ns,0.4267,ns,NA,NA,27.47,29.88,25.64,ns,0.07285,+,0.09509,-187.3,4.123,3.642,4.512,+,0.03472,ns,NA,NA,38300,15110,23190,ns,0.1769,ns,NA,NA,9288,4148,5140,ns,0.03122,ns,NA,NA,1.571,1.49,1.637,+,0.02601,+,0.01598,-28.09,4.075,3.891,4.224,+,0.03483,+,0.006855,-13.23,0.5636,0.5506,0.5741,ns,0.02172,+,0.00887,-16.95,0.879,0.8432,0.9079,+,0.03472,ns,NA,NA,9.137,8.331,8.545,ns,0.03122,+,0.005676,-10.8,0.6287,0.6107,0.6432,+,0.02601,ns,NA,NA,8164,3497,4667,ns,0.07285,+,0.00355,-5.796,1.356,1.32,1.384,+,0.03483,+,0.002741,-5.14,0.38,0.375,0.3841,ns,0.02172,nepal_Temperate,79.3629565217666,Temperate
+,12.39,-24830,140.4,128.6,165.9,ns,0.02988,ns,NA,NA,151.3,148.7,154.8,ns,0.01043,ns,NA,NA,1.255,1.503,0.9261,ns,0.02763,-,-0.5743,1161,178.2,121.7,56.49,ns,0.3233,-,-0.3667,741.8,142,81,61,ns,0.2826,ns,NA,NA,0.6878,0.8321,0.4962,ns,0.006394,ns,NA,NA,3.19,3.358,2.967,ns,0.02583,ns,NA,NA,0.3294,0.3589,0.2903,ns,0.04883,ns,NA,NA,0.581,0.6351,0.5092,ns,0.02763,-,-0.05892,120.1,4.963,4.407,4.127,ns,0.2826,ns,NA,NA,0.4087,0.4447,0.3609,ns,0.006394,-,-0.2757,556.8,82.5,51.44,31.06,ns,0.3441,ns,NA,NA,1.194,1.226,1.152,ns,0.02583,ns,NA,NA,0.269,0.2853,0.2474,ns,0.04883,nepal_Boreal,17056.084929206292,Boreal
+,6.138,-12050,149.1,129.8,172,ns,0.2249,ns,NA,NA,155.8,157.4,151.6,ns,0.2419,-,-0.08219,166.3,1.397,1.4,1.395,ns,0.06076,ns,NA,NA,180.3,97.97,82.29,ns,0.1978,ns,NA,NA,129,70,59,ns,0.04193,ns,NA,NA,0.7322,0.6654,0.8113,ns,0.0497,-,-0.1573,320,3.729,4.057,3.339,ns,0.05239,ns,NA,NA,0.327,0.3088,0.3485,ns,0.04907,-,-0.02245,45.82,0.6552,0.6727,0.6344,ns,0.06076,ns,NA,NA,4.868,4.263,4.094,ns,0.04193,ns,NA,NA,0.4524,0.4471,0.4588,ns,0.0497,ns,NA,NA,84.52,47.09,37.43,ns,0.1562,-,-0.024,49.62,1.292,1.339,1.236,ns,0.05239,ns,NA,NA,0.2694,0.26,0.2804,ns,0.04907,nepal_Polar,16861.3322414266,Polar
NA,NA,NA,48.14,48.14,NA,NA,NA,NA,NA,NA,16.17,16.17,NA,NA,NA,NA,NA,NA,0.7555,0.7555,NA,NA,NA,NA,NA,NA,1.511,1.511,0,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,0.4293,0.4293,NA,NA,NA,NA,NA,NA,3.5,3.5,NA,NA,NA,NA,NA,NA,0.2469,0.2469,NA,NA,NA,NA,NA,NA,0.5609,0.5609,NA,NA,NA,NA,NA,NA,1.099,1.099,0,NA,NA,NA,NA,NA,0.3572,0.3572,NA,NA,NA,NA,NA,NA,1.122,1.122,0,NA,NA,NA,NA,NA,1.445,1.445,NA,NA,NA,NA,NA,NA,0.2188,0.2188,NA,NA,NA,nepal_Arid,2011605.7984184872,Arid
