trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,209.4,211.9,207.3,ns,0.1521,+,1.227,-2461,33.73,25.65,39.3,ns,0.3347,+,0.05654,-111.3,2.92,2.9,2.938,ns,0.01021,ns,NA,NA,893.5,414.6,478.9,ns,0.1981,ns,NA,NA,306,143,163,ns,0.1984,ns,NA,NA,7.763,7.513,7.982,ns,0.002258,ns,NA,NA,4.693,4.552,4.816,ns,0.01669,ns,NA,NA,3.106,3.248,2.982,ns,0.05298,+,0.01739,-33.94,1.014,1.001,1.025,ns,0.01021,ns,NA,NA,5.727,4.97,5.1,ns,0.1984,ns,NA,NA,1.809,1.801,1.816,ns,0.002258,ns,NA,NA,310.3,143.1,167.1,ns,0.1981,ns,NA,NA,1.54,1.514,1.563,ns,0.01669,ns,NA,NA,1.275,1.306,1.248,ns,0.05298,montenegro_Temperate,315.8293713357809,Temperate
ns,NA,NA,219.7,231.3,214.7,ns,0.1838,ns,NA,NA,58.18,32.79,65.64,ns,0.0212,ns,NA,NA,2.061,2.111,2.04,ns,0.008962,+,1.206,-2416,641,194.2,446.8,ns,0.1354,+,0.9167,-1836,311,92,219,ns,0.1781,ns,NA,NA,4.87,5.03,4.802,ns,0.01483,ns,NA,NA,4.125,4.359,4.027,ns,0.002901,ns,NA,NA,2.156,2.212,2.132,ns,0.003529,ns,NA,NA,0.7405,0.7546,0.7345,ns,0.008962,+,0.1335,-266.7,5.743,4.533,5.394,ns,0.1781,ns,NA,NA,1.405,1.427,1.396,ns,0.01483,+,0.6394,-1280,230.3,69.43,160.9,ns,0.1563,ns,NA,NA,1.342,1.365,1.332,ns,0.002901,ns,NA,NA,1.034,1.04,1.031,ns,0.003529,montenegro_Boreal,440.2396045003997,Boreal
