trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,200.8,201.8,199.4,ns,0.3642,ns,NA,NA,42.46,43.53,40.76,ns,0.1145,ns,NA,NA,0.8999,0.9003,0.8994,ns,0.00309,ns,NA,NA,57550,34480,23070,ns,0.07285,ns,NA,NA,63940,38300,25640,ns,0.05203,ns,NA,NA,0.9233,0.9114,0.9411,+,0.0423,ns,NA,NA,2.853,2.847,2.862,ns,0.001085,ns,NA,NA,0.5453,0.5471,0.5427,-,0.05032,ns,NA,NA,0.4762,0.4785,0.4727,ns,0.00309,ns,NA,NA,11.07,10.55,10.15,ns,0.05203,ns,NA,NA,0.5221,0.5176,0.5288,+,0.0423,ns,NA,NA,30450,18330,12120,ns,0.05203,ns,NA,NA,1.115,1.114,1.117,ns,0.001085,ns,NA,NA,0.3892,0.387,0.3925,+,0.05032,ukraine_Arid,204.59047308714167,Arid
ns,NA,NA,194.1,190.1,200.1,ns,0.1145,+,1.096,-2131,73.4,68.64,79.53,ns,0.4059,+,0.01317,-25.55,0.944,0.9062,1.006,+,0.01204,ns,NA,NA,326200,194300,131900,ns,0.05203,ns,NA,NA,345600,214400,131200,ns,0.1561,+,0.01362,-26.56,0.8221,0.7557,0.9305,+,0.05534,ns,NA,NA,2.919,2.947,2.872,-,0.01098,+,0.009275,-18.18,0.4638,0.4338,0.5129,+,0.06866,+,0.002645,-4.836,0.4814,0.4746,0.4925,+,0.01204,ns,NA,NA,12.75,12.28,11.78,ns,0.1561,+,0.004509,-8.568,0.4711,0.4517,0.5028,+,0.05534,ns,NA,NA,166400,101700,64610,ns,0.1353,-,-0.001885,4.908,1.123,1.128,1.113,-,0.01098,+,0.00423,-8.148,0.3419,0.3273,0.3657,+,0.06866,ukraine_Boreal,36.09227296985338,Boreal
