trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
-,-4.344,8884,144.8,163,133.9,ns,0.3018,ns,NA,NA,83.69,82.26,82.64,ns,0.03122,ns,NA,NA,2.086,2.078,2.091,+,0.007541,+,507.3,-1008000,354300,132800,221500,ns,0.385,+,323.3,-643100,169800,63900,105900,+,0.5515,-,-0.03395,69.37,1.121,1.202,1.072,-,0.01145,-,-0.01712,37.02,2.62,2.651,2.601,-,0.005245,-,-0.007157,14.85,0.4532,0.4693,0.4435,ns,0.002678,ns,NA,NA,0.561,0.5624,0.5601,-,0.007541,+,0.04386,-79.35,12.04,11.07,11.57,+,0.5515,-,-0.001671,3.811,0.4359,0.4413,0.4327,-,0.01145,+,140.2,-278000,95270,35940,59330,+,0.5515,-,-0.002404,5.914,1.069,1.075,1.065,-,0.005245,ns,NA,NA,0.3057,0.3079,0.3043,ns,0.002678,china_Boreal,546.2323608547255,Boreal
ns,NA,NA,150,149,151.9,ns,0.1977,ns,NA,NA,76.81,79.05,71.98,ns,0.2602,ns,NA,NA,2.42,2.321,2.654,ns,0.004697,-,-1383,2798000,272400,182900,89490,-,0.5099,-,-545.4,1104000,112500,78800,33720,-,0.7597,ns,NA,NA,1.152,1.099,1.276,ns,0.005514,-,-0.029,61.18,2.73,2.799,2.569,-,0.0367,+,0.01188,-23.42,0.4329,0.4171,0.4697,+,0.03104,ns,NA,NA,0.5437,0.5468,0.5365,ns,0.004697,-,-0.07765,165.1,11.63,11.27,10.43,-,0.7597,ns,NA,NA,0.4248,0.4243,0.4259,ns,0.005514,-,-278.1,562300,61180,43090,18090,-,0.7805,ns,NA,NA,1.079,1.093,1.047,-,0.0367,+,0.001442,-2.602,0.2943,0.2899,0.3045,+,0.03104,china_Temperate,710.4929938624259,Temperate
ns,NA,NA,184.4,177.7,192.4,ns,0.1977,+,1.779,-3496,78.06,68.45,87.54,ns,0.4059,-,-0.1115,226.2,2.144,2.877,1.642,ns,0.004677,ns,NA,NA,35860,19540,16320,ns,0.01041,+,46.11,-91830,16730,6793,9936,+,0.5724,-,-0.1079,218.6,2.222,2.99,1.697,-,0.03533,ns,NA,NA,2.794,2.76,2.817,+,0.02222,-,-0.0246,50.13,0.6425,0.8138,0.5253,-,0.05792,-,-0.009003,18.73,0.6001,0.6371,0.5748,ns,0.004677,+,0.05804,-109.9,9.725,8.824,9.204,+,0.5724,-,-0.008252,17.08,0.4715,0.5144,0.4423,-,0.03533,+,21.21,-42180,10040,4328,5712,+,0.4891,ns,NA,NA,1.107,1.097,1.115,+,0.02222,-,-0.005156,10.7,0.3242,0.3537,0.3041,-,0.05792,china_Arid,5396.207886329749,Arid
ns,NA,NA,108.4,95.23,122.7,ns,0.2602,ns,NA,NA,94.97,95.62,92.23,ns,0.1769,+,0.01034,-20.12,0.7494,0.6869,0.8319,ns,0.01702,ns,NA,NA,1018,531,487.5,ns,0.07285,-,-1.347,2771,1359,773,586,ns,0.2813,ns,NA,NA,0.4908,0.456,0.5366,ns,0.04703,ns,NA,NA,2.547,2.431,2.701,ns,0.02842,ns,NA,NA,0.3131,0.3018,0.3281,+,0.06155,ns,NA,NA,0.4368,0.4244,0.4532,ns,0.01702,-,-0.02215,48.68,7.215,6.652,6.375,ns,0.2813,ns,NA,NA,0.3393,0.3361,0.3435,ns,0.04703,-,-0.8646,1763,593.6,328,265.6,ns,0.2185,ns,NA,NA,1.065,1.041,1.097,ns,0.02842,ns,NA,NA,0.2509,0.2532,0.2478,-,0.06155,china_Equatorial,190007.96217282378,Equatorial
+,4.991,-9879,168.5,166.6,170.6,ns,0.2185,ns,NA,NA,85.36,93.7,75.8,ns,0.07285,ns,NA,NA,0.5545,0.5744,0.5354,ns,0.02361,ns,NA,NA,1436,729.4,706.7,ns,0.05203,ns,NA,NA,2590,1270,1320,ns,0.1353,ns,NA,NA,0.3652,0.3686,0.3618,-,0.05363,-,-0.04213,86.8,2.156,2.234,2.082,-,0.06472,ns,NA,NA,0.2591,0.2616,0.2566,ns,0.01569,-,-0.006917,14.28,0.3558,0.3725,0.3398,ns,0.02361,-,-0.08395,173,7.86,7.148,7.186,ns,0.1353,-,-0.003659,7.636,0.2792,0.2872,0.2715,-,0.05363,ns,NA,NA,921.6,473,448.5,ns,0.1353,-,-0.01119,23.43,0.9865,1.007,0.9671,-,0.06472,ns,NA,NA,0.2223,0.2248,0.2199,ns,0.01569,china_Polar,134741.5463447445,Polar
