trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,253.2,257.2,247.1,ns,0.07285,+,0.5625,-1042,94.5,90.27,100.3,ns,0.1353,-,-0.156,319.6,6.1,6.716,5.354,-,0.03355,-,-935.5,1917000,789700,475900,313900,-,0.5307,ns,NA,NA,129500,70850,58630,ns,0.1561,-,-0.05862,120.4,2.659,2.84,2.441,-,0.03736,-,-0.01268,29.2,3.723,3.734,3.71,-,0.01435,-,-0.01387,28.77,0.9175,0.9664,0.8584,-,0.04086,-,-0.007725,16.49,0.9648,0.9898,0.9346,-,0.03355,ns,NA,NA,11.77,11.17,10.98,ns,0.1561,-,-0.00747,15.76,0.749,0.7734,0.7195,-,0.03736,-,-80.7,168400,124900,70130,54790,ns,0.3226,-,-0.001931,5.182,1.297,1.298,1.296,-,0.01435,-,-0.003951,8.413,0.475,0.491,0.4556,-,0.04086,mali_Arid,32.89813493645674,Arid
-,-1.485,3202,220.2,235.1,194.9,ns,0.4683,ns,NA,NA,140.8,137.1,143.3,ns,0.01041,-,-0.06167,126.5,2.757,3.113,2.308,-,0.06888,-,-826,1692000,690300,434800,255500,-,0.7389,-,-139.2,291400,250400,139700,110700,ns,0.4059,-,-0.02427,50.1,1.312,1.449,1.14,-,0.07393,-,-0.01355,30.85,3.589,3.675,3.48,-,0.03754,-,-0.00715,14.94,0.5509,0.5915,0.4996,-,0.07319,-,-0.004886,10.68,0.819,0.8618,0.7651,-,0.06888,-,-0.01254,34.56,12.43,11.85,11.61,ns,0.4059,-,-0.005832,12.36,0.6207,0.6561,0.5761,-,0.07393,-,-125.9,262800,205000,120400,84700,-,0.5099,-,-0.002526,6.385,1.286,1.304,1.264,-,0.03754,-,-0.003356,7.143,0.3881,0.4075,0.3636,-,0.07319,mali_Equatorial,37.63529562362958,Equatorial
