trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
+,1.507,-2788,237.3,232.2,241.6,ns,0.385,ns,NA,NA,82.02,81.04,82.58,ns,0.1145,+,0.04499,-88.62,1.985,1.784,2.187,ns,9.354e-4,+,744.8,-1475000,423000,191300,231700,+,0.7597,ns,NA,NA,213100,107200,105900,ns,0.3226,+,0.009273,-17.92,0.7644,0.7119,0.8175,+,0.006417,ns,NA,NA,2.635,2.649,2.62,-,0.009441,+,0.003015,-5.73,0.3396,0.3301,0.3493,+,0.01211,ns,NA,NA,0.4805,0.4773,0.4837,ns,9.354e-4,ns,NA,NA,12.27,11.58,11.57,ns,0.3226,+,0.001176,-2.014,0.3561,0.351,0.3612,+,0.006417,+,66.17,-127800,102400,51160,51250,ns,0.4267,-,-8.597e-4,2.794,1.065,1.069,1.061,-,0.009441,+,7.874e-4,-1.331,0.256,0.2525,0.2596,+,0.01211,india_Arid,154.05892489380398,Arid
+,1.273,-2477,80.31,76.32,82.98,ns,0.385,+,0.8702,-1721,35.38,29.65,38.51,ns,0.4683,+,0.03617,-68.85,3.574,3.36,3.732,+,0.02434,+,142.3,-274200,254000,101600,152300,ns,0.2602,+,74.88,-147000,71060,30240,40820,ns,0.3434,ns,NA,NA,1.394,1.366,1.415,+,0.02736,ns,NA,NA,3.649,3.704,3.608,-,0.01784,ns,NA,NA,0.5403,0.5367,0.543,+,0.02131,ns,NA,NA,0.8054,0.8165,0.7972,-,0.02434,+,0.02168,-35.44,11.17,10.32,10.62,ns,0.3434,ns,NA,NA,0.5843,0.5944,0.5768,-,0.02736,+,52.22,-102100,57230,24700,32540,ns,0.2185,ns,NA,NA,1.275,1.287,1.266,-,0.01784,ns,NA,NA,0.3662,0.3691,0.364,-,0.02131,india_Equatorial,256.5769703124924,Equatorial
+,0.7593,-1374,143.2,136.2,149.5,ns,0.4267,ns,NA,NA,90.94,91.04,90.39,ns,0.1977,+,0.0247,-48.12,1.618,1.545,1.688,ns,2.352e-4,ns,NA,NA,194500,91040,103500,ns,0.3018,ns,NA,NA,120200,58940,61280,ns,0.1977,+,0.007335,-13.99,0.766,0.7466,0.7847,ns,0.005015,ns,NA,NA,3.068,3.052,3.082,ns,0.001795,ns,NA,NA,0.3621,0.3565,0.3675,ns,0.003251,ns,NA,NA,0.575,0.5694,0.5803,ns,2.352e-4,ns,NA,NA,11.7,10.98,11.02,ns,0.1977,ns,NA,NA,0.4188,0.4154,0.422,ns,0.005015,ns,NA,NA,69120,33560,35560,ns,0.281,ns,NA,NA,1.156,1.153,1.158,ns,0.001795,ns,NA,NA,0.2796,0.2775,0.2816,ns,0.003251,india_Temperate,335.05239342767806,Temperate
ns,NA,NA,246.3,195.7,269.1,ns,0.1313,ns,NA,NA,126.4,148.5,108.3,ns,0.07322,ns,NA,NA,0.8907,0.7236,0.9941,ns,0.1206,ns,NA,NA,151.4,47.03,104.4,ns,0.04165,ns,NA,NA,170,65,105,ns,0.094,ns,NA,NA,0.5,0.4425,0.5356,ns,0.1097,+,0.1,-198.9,3.018,2.108,3.581,+,0.2013,ns,NA,NA,0.3059,0.3193,0.2977,ns,0.09768,ns,NA,NA,0.5131,0.4483,0.5532,ns,0.1206,ns,NA,NA,5.142,4.19,4.663,ns,0.094,ns,NA,NA,0.3616,0.3304,0.3809,ns,0.1097,ns,NA,NA,87.23,29.14,58.09,ns,0.0833,+,0.02463,-48.48,1.163,1.004,1.261,+,0.2013,ns,NA,NA,0.254,0.2637,0.248,ns,0.09768,india_Boreal,430373.6528780572,Boreal
NA,NA,NA,234.7,220.6,257.3,NA,NA,NA,NA,NA,131.4,163.4,47.03,NA,NA,NA,NA,NA,0.9787,1.327,0.6887,NA,NA,NA,NA,NA,32.3,19.9,12.4,NA,NA,NA,NA,NA,33,15,18,NA,NA,NA,NA,NA,0.4553,0.601,0.3339,NA,NA,NA,NA,NA,2.606,2.867,2.389,NA,NA,NA,NA,NA,0.2935,0.3832,0.2188,NA,NA,NA,NA,NA,0.431,0.5376,0.3421,NA,NA,NA,NA,NA,3.526,2.773,2.944,NA,NA,NA,NA,NA,0.3142,0.3835,0.2564,NA,NA,NA,NA,NA,14.22,8.064,6.158,NA,NA,NA,NA,NA,0.9916,1.023,0.9657,NA,NA,NA,NA,NA,0.2422,0.2973,0.1963,NA,NA,india_Polar,2017750.7371407845,Polar
