trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,243.4,243.8,242.8,ns,0.03122,+,0.7911,-1556,40.8,39.46,42.92,+,0.5307,-,-0.5906,1199,12.44,14.87,9.784,-,0.008748,-,-1637,3334000,777700,486100,291700,-,0.5307,ns,NA,NA,62500,32690,29810,ns,0.1353,-,-0.2054,417.8,4.957,5.912,3.91,-,0.01438,ns,NA,NA,2.691,2.685,2.698,+,0.009424,-,-0.05639,115,1.729,1.993,1.441,-,0.0207,-,-0.006912,14.95,1.05,1.085,1.013,-,0.008748,ns,NA,NA,11.04,10.39,10.3,ns,0.1353,-,-0.007251,15.44,0.8778,0.9138,0.8384,-,0.01438,ns,NA,NA,65650,35450,30200,ns,0.07285,ns,NA,NA,1.13,1.125,1.136,+,0.009424,-,-0.006022,12.76,0.6291,0.6611,0.5941,-,0.0207,namibia_Arid,21.894830893678623,Arid
-,-2.516,5291,272.4,284.6,249.3,ns,0.3018,ns,NA,NA,57.78,53.04,59.48,ns,0.01041,ns,NA,NA,4.694,7.908,2.645,ns,0.1125,ns,NA,NA,699.4,458.7,240.7,ns,0.1561,+,0.3485,-695,149,58,91,+,0.5338,-,-0.1041,210.3,2.958,4.985,1.665,ns,0.1662,-,-0.05913,121.1,2.436,2.483,2.407,ns,0.06185,-,-0.02474,50.59,1.137,1.743,0.7505,-,0.1764,-,-0.03782,77.1,0.7964,0.958,0.6934,ns,0.1125,+,0.04583,-90.16,5.011,4.078,4.522,+,0.5338,-,-0.034,69.23,0.7355,0.8892,0.6376,ns,0.1662,ns,NA,NA,118.7,55.56,63.1,ns,0.1145,-,-0.01363,28.56,1.104,1.101,1.106,ns,0.06185,-,-0.01645,33.69,0.5186,0.6265,0.4499,-,0.1764,namibia_Temperate,24348.084280144656,Temperate
