trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
-,-1.606,3406,164.9,184.7,146.7,ns,0.1977,ns,NA,NA,87.89,81.65,89.47,ns,0.03122,ns,NA,NA,2.181,2.125,2.234,ns,0.01236,ns,NA,NA,21140,10100,11040,ns,0.03122,ns,NA,NA,9694,4752,4942,ns,0.1145,ns,NA,NA,2.479,2.408,2.548,ns,0.01269,ns,NA,NA,2.967,2.963,2.971,ns,2.632e-4,ns,NA,NA,1.028,1.026,1.029,ns,0.00645,ns,NA,NA,0.63,0.6374,0.6229,ns,0.01236,ns,NA,NA,9.179,8.467,8.506,ns,0.1145,ns,NA,NA,0.6061,0.6065,0.6057,ns,0.01269,ns,NA,NA,6108,3029,3079,ns,0.07285,ns,NA,NA,1.171,1.174,1.168,ns,2.632e-4,ns,NA,NA,0.4349,0.4376,0.4323,ns,0.00645,turkmenistan_Arid,459.71611448659644,Arid
ns,NA,NA,186.1,184.5,190.1,ns,0.09262,ns,NA,NA,36.28,36.6,35.19,ns,0.2398,ns,NA,NA,29.6,32.21,24.83,ns,0.042659999999999997,ns,NA,NA,8287,5829,2458,ns,0.1145,-,-0.5,1020,280,181,99,ns,0.09405,ns,NA,NA,44.34,49.5,34.91,ns,0.001347,ns,NA,NA,3.175,3.138,3.242,ns,0.05165,ns,NA,NA,15.3,16.52,13.05,ns,0.01886,+,0.02923,-56.88,1.884,1.841,1.963,ns,0.042659999999999997,ns,NA,NA,5.638,5.204,4.605,ns,0.09405,ns,NA,NA,2.299,2.283,2.329,ns,0.001347,-,-0.6702,1391,527.5,333.2,194.3,ns,0.1145,+,0.00729,-13.33,1.261,1.235,1.309,ns,0.05165,ns,NA,NA,1.808,1.811,1.802,ns,0.01886,turkmenistan_Temperate,1172.6686428439925,Temperate
NA,NA,NA,129,129,NA,NA,NA,NA,NA,NA,-0,-0,NA,NA,NA,NA,NA,NA,0.6495,0.6495,NA,NA,NA,NA,NA,NA,0.6495,0.6495,0,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,2.576,2.576,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2.576,2.576,NA,NA,NA,NA,NA,NA,0.5005,0.5005,NA,NA,NA,NA,NA,NA,0.6931,0.6931,0,NA,NA,NA,NA,NA,1.274,1.274,NA,NA,NA,NA,NA,NA,0.5005,0.5005,0,NA,NA,NA,NA,NA,0.6931,0.6931,NA,NA,NA,NA,NA,NA,1.274,1.274,NA,NA,NA,turkmenistan_Boreal,14961593.831583453,Boreal
