trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
+,0.425,-775.9,75.2,73.23,79.63,ns,0.1353,ns,NA,NA,44.54,44.28,44.8,ns,0.281,-,-0.00472,9.925,0.4728,0.4886,0.4408,-,0.03075,-,-111.4,225600,30930,21390,9532,ns,0.4683,-,-257.1,520500,65400,43780,21620,ns,0.4267,-,-0.003137,6.684,0.4037,0.4144,0.3821,-,0.03034,-,-0.002649,6.5,1.187,1.195,1.171,-,0.01631,-,-0.002379,5.118,0.3587,0.3657,0.3445,-,0.02999,-,-0.002086,4.504,0.3309,0.3379,0.3167,-,0.03075,-,-0.07343,156.2,11.09,10.69,9.982,ns,0.4267,-,-0.001581,3.472,0.3044,0.31,0.293,-,0.03034,-,-79.19,160300,21640,14800,6849,ns,0.4683,-,-9.106e-4,2.589,0.7617,0.7643,0.7565,-,0.01631,-,-0.001131,2.556,0.2857,0.29,0.2771,-,0.02999,vietnam_Temperate,219.63143837680582,Temperate
+,2.056,-4056,87.59,79,93.84,ns,0.4475,+,1.916,-3780,79.07,75.51,80.98,ns,0.3018,+,0.003156,-5.751,0.6067,0.5951,0.6154,+,0.01573,+,278.8,-551900,164000,69020,94960,+,0.614,+,405.2,-801300,270300,116000,154300,+,0.5515,ns,NA,NA,0.4718,0.4715,0.472,+,0.01668,+,0.005009,-8.807,1.274,1.251,1.291,+,0.02785,ns,NA,NA,0.3902,0.3914,0.3893,-,0.0145,+,0.001422,-2.491,0.3708,0.3639,0.3759,+,0.01573,+,0.02888,-48.59,12.51,11.66,11.95,+,0.5515,+,5.331e-4,-0.7418,0.3285,0.3255,0.3307,+,0.01668,+,164.4,-325000,100200,42210,58000,+,0.614,+,0.001437,-2.1,0.7901,0.7823,0.7959,+,0.02785,ns,NA,NA,0.301,0.3001,0.3018,+,0.0145,vietnam_Equatorial,41.420421436515575,Equatorial
