trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
ns,NA,NA,183.1,187,175,ns,0.07285,ns,NA,NA,63.86,49.67,86.04,ns,0.01041,ns,NA,NA,0.9204,0.922,0.9169,ns,0.1127,-,-0.4552,932.7,300,202.8,97.19,ns,0.01041,-,-0.6667,1352,326,220,106,ns,0.1981,ns,NA,NA,2.168,2.197,2.108,ns,0.09082,ns,NA,NA,3.037,3.018,3.075,ns,0.03203,ns,NA,NA,1.245,1.25,1.234,ns,0.1071,ns,NA,NA,0.4993,0.4953,0.5074,ns,0.1127,-,-0.06341,130.5,5.79,5.398,4.673,ns,0.1981,ns,NA,NA,0.9609,0.9603,0.9623,ns,0.09082,-,-0.3712,753.7,162.8,109,53.79,ns,0.05203,ns,NA,NA,1.159,1.158,1.162,ns,0.03203,ns,NA,NA,0.7353,0.7329,0.7403,ns,0.1071,slovakia_Boreal,3326.741743491812,Boreal
NA,NA,NA,231,308,154,NA,NA,NA,NA,NA,NA,-0,-0,NA,NA,NA,NA,NA,0.2165,0.2165,0.2165,NA,NA,NA,NA,NA,0.433,0.2165,0.2165,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,0.8586,0.8586,0.8586,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0.8586,0.8586,0.8586,NA,NA,NA,NA,NA,0.196,0.196,0.196,NA,NA,NA,NA,NA,1.099,0.6931,0.6931,NA,NA,NA,NA,NA,0.6198,0.6198,0.6198,NA,NA,NA,NA,NA,0.392,0.196,0.196,NA,NA,NA,NA,NA,0.6931,0.6931,0.6931,NA,NA,NA,NA,NA,0.6198,0.6198,0.6198,NA,NA,slovakia_Polar,2305069.6224611886,Polar
