trend_peak_season,coeficient_peak_season,intercept_peak_season,all_peak_season,00s_peak_season,10s_peak_season,test_peak_season,eff_peak_season,trend_season_length,coeficient_season_length,intercept_season_length,all_season_length,00s_season_length,10s_season_length,test_season_length,eff_season_length,trend_size,coeficient_size,intercept_size,all_size,00s_size,10s_size,test_size,eff_size,trend_total_ba,coeficient_total_ba,intercept_total_ba,all_total_ba,00s_total_ba,10s_total_ba,test_total_ba,eff_total_ba,trend_n_fires,coeficient_n_fires,intercept_n_fires,all_n_fires,00s_n_fires,10s_n_fires,test_n_fires,eff_n_fires,trend_mx_grw,coeficient_mx_grw,intercept_mx_grw,all_mx_grw,00s_mx_grw,10s_mx_grw,test_mx_grw,eff_mx_grw,trend_dur,coeficient_dur,intercept_dur,all_dur,00s_dur,10s_dur,test_dur,eff_dur,trend_fsr,coeficient_fsr,intercept_fsr,all_fsr,00s_fsr,10s_fsr,test_fsr,eff_fsr,trend_log_size,coeficient_log_size,intercept_log_size,all_log_size,00s_log_size,10s_log_size,test_log_size,eff_log_size,trend_log_n_fires,coeficient_log_n_fires,intercept_log_n_fires,all_log_n_fires,00s_log_n_fires,10s_log_n_fires,test_log_n_fires,eff_log_n_fires,trend_log_mx_grw_km2,coeficient_log_mx_grw_km2,intercept_log_mx_grw_km2,all_log_mx_grw_km2,00s_log_mx_grw_km2,10s_log_mx_grw_km2,test_log_mx_grw_km2,eff_log_mx_grw_km2,trend_log_tba,coeficient_log_tba,intercept_log_tba,all_log_tba,00s_log_tba,10s_log_tba,test_log_tba,eff_log_tba,trend_log_dur,coeficient_log_dur,intercept_log_dur,all_log_dur,00s_log_dur,10s_log_dur,test_log_dur,eff_log_dur,trend_log_fsr_km2_dy,coeficient_log_fsr_km2_dy,intercept_log_fsr_km2_dy,all_log_fsr_km2_dy,00s_log_fsr_km2_dy,10s_log_fsr_km2_dy,test_log_fsr_km2_dy,eff_log_fsr_km2_dy,aoi,fire_rotation,koppen
-,-1.189,2619,232.4,243.3,215.7,ns,0.3434,+,0.8595,-1580,152.5,147.3,158.8,+,0.5724,-,-0.04439,91.64,2.562,2.822,2.244,ns,1.613e-4,-,-3965,8164000,3989000,2418000,1572000,-,0.6764,ns,NA,NA,1557000,856900,700300,ns,0.1977,-,-0.004545,10.21,1.124,1.184,1.051,ns,0.001414,+,0.00368,-5.453,1.934,1.918,1.955,+,0.01308,-,-0.002783,6.115,0.5439,0.563,0.5206,-,0.005061,ns,NA,NA,0.5579,0.56,0.5553,ns,1.613e-4,ns,NA,NA,14.26,13.66,13.46,ns,0.1977,ns,NA,NA,0.4565,0.4606,0.4514,ns,0.001414,-,-257.7,562300,868800,479900,388900,ns,0.2393,+,0.001134,-1.328,0.9514,0.9474,0.9563,+,0.01308,-,-7.101e-4,1.772,0.3528,0.3572,0.3474,-,0.005061,central_african_republic_Equatorial,3.2142904682583016,Equatorial
-,-0.8821,2047,272.3,279.7,261.3,ns,0.2602,+,1.156,-2210,112.6,105.7,121.4,ns,0.2185,-,-0.04252,89.67,4.507,5.174,3.781,ns,4.277e-4,-,-97.77,204100,177400,106200,71260,ns,0.281,+,13.53,-25120,39370,20520,18840,-,0.5307,-,-0.01718,36.52,2.3,2.54,2.039,ns,0.002204,-,-0.009251,21.09,2.465,2.481,2.447,-,0.01243,ns,NA,NA,0.9724,1.035,0.9045,ns,3.701e-4,ns,NA,NA,0.8946,0.9114,0.8763,ns,4.277e-4,+,0.006484,-5.393,10.58,9.929,9.844,-,0.5307,-,-0.004569,9.905,0.7414,0.7582,0.7231,ns,0.002204,+,15.89,-30250,35220,18700,16510,-,0.5932,ns,NA,NA,1.086,1.087,1.085,-,0.01243,-,-0.002415,5.367,0.5294,0.5417,0.5161,ns,3.701e-4,central_african_republic_Arid,72.26931014797385,Arid
